Title,Len,Content
Democrats Refuse To Condemn Bernie’s Castro Comments,306,"In a vote that went largely along party lines, Democrats voted to refuse to condemn Bernie Sanders today. Senator and Democratic Presidential candidate Bernie Sanders said during an interview on 60 minutes that not everything about Fidel Castro is bad. He then praised Fidel’s literacy and health programs."
"USA Leads The World In Coronavirus Recovery At 100%, Beats Socialist Europe",1052,"
 Across the globe, the media spreads panic about the Coronavirus. But it’s fatality rate is small. And if you are already healthy, your chances of dying are slim to none. And for the United States, we’re leading the globe in recovery. While other countries struggle to contain the virus and treat infected, the US already has a whopping 100% recovery rate. Meanwhile, countries with socialist healthcare systems are facing brutal fatality rates, like those in Iran and Italy. Here’s the latest statistics on the virus as it spreads. total infected- 83,379 total recovered- 36,525 recovery rate- 93% active cases- 43,996 serious cases- 8099 expected to recover- 35,897 total dead- 2,835 Total fatality rate in children under 9- 0% total fatality rate in those over 80- 14% 10.5% fatality rate if patient has cardiovascular disease 7.3% for diabetes 6.3% for chronic respiratory disease 6% for hypertension 5.6% for cancer 0% fatality rate if the patient is in the United States. 2-4% if in China. Overall outside of china, the fatality rate is 0.7%. 

"
The Coronavirus recovery rate is 93% and rising. Stop panicking,737,"Across the globe, the media spreads panic about the Coronavirus. But it’s fatality rate is small. And if you are already healthy, your chances of dying are slim to none. Here’s the latest statistics on the virus. total infected- 83,379 total recovered- 36,525 recovery rate- 93% active cases- 43,996 serious cases- 8099 expected to recover- 35,897 total dead- 2,835 Total fatality rate in children under 9- 0% total fatality rate in those over 80- 14% 10.5% fatality rate if patient has cardiovascular disease 7.3% for diabetes 6.3% for chronic respiratory disease 6% for hypertension 5.6% for cancer 0% fatality rate if the patient is in the United States 2-4% if in China. Overall outside of china, the fatality rate is 0.7%. see also:"
Democrat Mayor Sentenced To Prison For Fraud Involving Children,675,"A former mayor of the city of Baltimore is going to federal prison for defrauding Maryland hospitals. She sat on the board of the University of Maryland Medical System, where she had the UMMS purchase over half a million dollars worth of her children’s book, “healthy holly.” All in all she made $850,000 in the scheme. Catherine Pugh, 69, was sentenced in federal court to more than 3 years in prison for the scam. “I have yet frankly to hear any explanation that makes sense,” the judge told her. “This was not a tiny mistake, lapse of judgment. This became a very large fraud. The nature and circumstances of this offense clearly I think are extremely, extremely serious.”"
"Bernie, while promising free stuff for votes, accuses Bloomberg of buying election",196,"Bernie Sanders, who is promising people free college, healthcare, housing, food, electricity, water and even atm surcharges if they vote for him, has accused Mike Bloomberg of buying the election."
Venezuela Confused Why They’re Worse Than Ever After Electing Socialists,1770,"Venezuela is trying to figure out what went wrong after it elected a Democratic Socialist. The socialist, Hugo Chavez, ran for election and won on a platform of creating income equality, redistributing wealth, and providing free healthcare, education, housing and food. The country elected Hugo Chavez, who confiscated oil refineries and fields from private corporations as promised. He then put them in government control, which is a great idea if you want your oil refineries run like the DMV. Just in 2012, privileged American socialist Mark Weisbrot sat from his perch in the safe comforts of his Chicago home and wrote that ” Millions have access to healthcare for the first time, and college enrolment has doubled, with free tuition for many students. Inequality has also been considerably reduced.” For some reason though, the government began running out of money even though it controlled the oil fields. So after oil companies, it moved on to confiscate farms, factories, and even small businesses. Eventually, anyone with any kind of money had their wealth redistributed. Now Venezuelans no longer have private hospitals, nor can someone legally start one. Only the government provides the healthcare, which is completely free. Same goes for farming. You can’t just farm because you want to. You might get greedy and make too much money. So the government has to do the farming for you. And even though the government gives free food rations, there’s not any options to choose from in the stores anymore. Fortunately the government pays for college so that citizens can achieve whatever degree they wish, free of charge. But sadly, there’s no jobs to actually apply for once they obtain the degree. Oh well. Maybe Socialism will work the next time it’s tried."
People Are Fleeing The States That Taxed The Rich By The Millions,1953,"For some reason, states that try taxing the rich, or following any socialist policies for that matter, see the greatest losses of wealth and people, and economists can’t figure out why. Take California for example. California is run fully by democratic socialists and progressive Democrats now. The weather is the nicest in the country. it’s always sunny. And they have among the top 3 most socialist policies of any state in America. Yet people are still fleeing by the millions. California enjoys free state healthcare to those who need it, very generous taxes to fund public schools, regulation and government oversight of all industries to ensure no industry is allowed to be free market capitalist and exploit consumers, and heavy taxes on the rich and wealthy, generating billions of dollars a year for the state. But oddly, the more progressive the state becomes, the worse the homeless rate and poverty gets, and the more people move out of the state. Illinois is in the same boat, and people there are perplexed. Illinois has followed a very progressive Democratic tax policy. It taxes any and all wealth generated both in the form of high property taxes, on income, and on corporations. For some reason, jobs are continue to leave the state and poverty and homelessness increase. The state is thinking of new and more creative ways to generate revenue, because even though they follow a very progressive model of government, they still have no money. Then there’s New York. Good ol New York. New York was once the Empire State for a reason. It was the economic powerhouse of the world. Sharing the wealth started in New York, and they’ve implemented so much government schooling and wealth taxes since then. But it just keeps getting harder and harder to make a living there now. It’s perplexed the politicians of the state. They don’t understand what they’re doing wrong. Governor Cuomo thinks he has the answer though. It’s the cold weather."
Never been wrong algorithm predicts a 46 State Landslide for Trump after Dems NH primary confusion,768,"Top Democrat donors, contributors, commentators, and influencers are explaining to their friends that they believe that the 2020 election is already over, and Donald Trump will be the President yet again. Vox: https://www.vox.com/2020/2/11/21133470/voters-believe-trump-reelection The so-called misery index, devised a half-century ago by economist Arthur Okun, is a basic gauge of how the average person feels about the health of the U.S. economy. The indicator, the sum of the unemployment rate and inflation, has recently been hanging around its lowest point in the past four years. A decline over a four-year stretch in the index has tended, with just a few exceptions, to assure that an incumbent president wins re-election, according to an analysis by Bloomberg."
Bloomberg Could Ban Smoking Inside Nationwide,1442,"

 Mayor Mike Bloomberg was infamous for his soda ban in the early 2000s. It was seen as nanny state out of control when it happened. While also banning indoor smoking during his mayoral reign, he’s most known for the soda ban. He banned any sodas larger in size than 16 ounces. It was met with shock by America. But since running for President, it’s come out how he hasn’t shied away from it. He’s double downed on it. In response to his soda ban, he said that sometimes the government does know best, and that there’s times when Americans should just cede their rights. additionally, he went on to say that the government can infringe on whatever freedoms it wants. “I do think there are certain times we should infringe on your freedom,” he said on Meet The Press. This includes prohibiting unhealthy habits indoors, like smoking cigarettes or tobacco, even if it’s in your own home. As he feels that government an make infringements for the good of your health, it would fall within his criteria for a government ban. Bloomberg has scrubbed the internet of the infamous video, but he’s commentary from 2013 when he made the statement. It can also be found in articles from 2013 on NBC News and Washington Examiner. Bloomberg also said recently (within the last 2 years) that poor people need to be taxed to keep them from having money to spend on things he deemed “bad for them.” That video has not been scrubbed and can be seen below. 

"
The Democrats’ Ideas Are Scaring The Sh*t Out Of Mainstream USA,8348,"The Democrats are already off to a horrible start. They are fractured, weak, fanatical, and far too left for middle America. They are scaring the country to death outside of California and New York. All in all, it has the recipe for a bloodbath in November. “I’m not a Republican. I voted for a Democrat before and I voted for a Republican before — and they both lied to me. All a bunch of liars,” Marcomb County, Michigan resident Edward Leonard said in an interview with National Post recently. “This is the first time I really feel a candidate is telling me the truth. Trump always seemed to tell the truth, to tell it like it is. He’s not a politician.” He’s not alone. All across middle America, the sentiment is the same. The major Democrats primarying for the nomination have now come out for: Letting all inmates in prison, including murderers, terrorists, illegals and drug traffickers, vote. Banning cash bail nationwide, which has been disasterous for New York. Doubling the already massive federal budget by 3 to 4 trillion dollars to pay for universal basic income. Such a plan would probably throw the country into economic chaos seen in Venezuela now or Zimbabwe in the past. Letting illegals vote nationwide. Doing away with borders. Leaving the final decision on top department secretary positions to groups of transgender school children. banning guns and nationwide gun confiscation. Passing a healthcare system that would cost trillions of dollars, and making that system accessible to illegals crossing the border. Doing away with people’s private health coverage. Apologizing for the killing of terrorists overseas. But then going to war with North Korea and Turkey. The Democrats have gone so far off the wall, it has made middle America terrified to avoid voting this November and keeping such ideas from getting into the White House. It’s even caused former democratic strongholds across the country to flip red, like counties in Minnesota and Virginia, as well as New Jersey. Only time will tell if the Democrats wise up or not. It’s pushing even lifelong Democrats away Bernie Sanders’ plan to let felons and illegals vote would allow hardcore terrorists, including the mastermind behind 9/11, vote from prison. It’s scared a large number of people, both Democrat and Republican. but the person to really mention the fallacy of Bernie’s plan might surprise you. The point that terrorists would vote under Bernie’s plan was brought up by none other than ragin cajun James Carville on NBC. Carville said that the Democratic Party was losing it’s mind when it came to it’s candidates. He also hit Bernie Sanders for his plan to let people in prison, including terrorists, vote in elections. Carville said that the party choices for president made him “Scared to death” of the November 2020 election. Carville told viewers this week while on MSNBC first that the Democrats need to shape up. He then was interviewed by VOX where he doubled down on the warning. And the more Carville talked, the more he sounds like he is considering Donald Trump. “Eighteen percent of the population controls 52 Senate seats,” Carville said. “We’ve got to be a majoritarian party. The urban core is not gonna get it done. What we need is power! Do you understand? That’s what this is about.” “Look, the turnout in the Iowa caucus was below what we expected, what we wanted. Trump’s approval rating is probably as high as it’s been. This is very bad. And now it appears the party can’t even count votes. What the hell am I supposed to think?” He told VOX. Sean ling with VOX asked him what went wrong. He responded, “I don’t know. We just had an election in 2018. We did great. We talked about everything we needed to talk about and we won. And now it’s like we’re losing our damn minds. Someone’s got to step their game up here.” When asked to give some examples of bad things that Democrats were doing, here’s what he said: “We have candidates on the debate stage talking about open borders and decriminalizing illegal immigration. They’re talking about doing away with nuclear energy and fracking. You’ve got Bernie Sanders talking about letting criminals and terrorists vote from jail cells. It doesn’t matter what you think about any of that, or if there are good arguments — talking about that is not how you win a national election. It’s not how you become a majoritarian party. For fuck’s sake, we’ve got Trump at Davos talking about cutting Medicare and no one in the party has the sense to plaster a picture of him up there sucking up to the global elites, talking about cutting taxes for them while he’s talking about cutting Medicare back home. Jesus, this is so obvious and so easy and I don’t see any of the candidates taking advantage of it. As for Trump’s reelection chances, Carville said if “anyone thinks they can’t win, they’re out of their damn minds.” Many viewers who listened to Carville felt that he was almost trying to convince himself not to join the Republicans. As the Democratic party goes more left, many moderate Democrats have been leaving the party to join the blue collar ranks of the GOP. Senator Bernie Sanders has repeatedly said that he’d give both those who are not citizens, and those who are in prison, the right to vote. That would even include those who were arrested from abroad for terrorism and brought to the US for incarceration. Some notable people who would be allowed to vote from prison: Democrats are jumping ship already to the GOP From Minnesota to new Jersey, Democrats are making the jump and switching to the Republican Party as President Donald J Trump wins over the masses of working class, blue collar Americans. In New Jersey, a congressman by the name of Jeff Van Drew, a Dentist and longtime Democrat, officially switched over to the Republican Party in a massive rally coheld by President Trump. His district has followed suit, with thousands of people attending the event to support the move and embrace the switch from Democratic district to Republican. GOP State Senator Michael Testa of New Jersey called Van Drew a “wonderful addition to the Republican party,” and Trump welcomed him as well with open arms. Van Drew had also voted against articles of impeachment in the House. President Trump is rewarding him by campaigning hard now in New Jersey. And in Minnisota voters were able to take power back into their hands thanks to President Donald Trump signing an executive order allowing communities to ban refugees from being resettled in their jurisdictions. The move went to a vote in the town of Bemidji, Minnesota. The town was considered a stronghold for the Minnesota Democrats, but this January the town was thanking Trump for allowing them to have control of their town again. The Beltami County Board Of Commissioners took it to a vote at a town hall meeting packed wall to wall, and voted 3-2 in favor of the ban. It was the second city in the nation to take advantage of Trump’s order, and the first in Minnesota. “I think we will be making history today,” said Reed Olson who was one of the 2 to vote in favor of keeping refugee resettlement. “President Trump empowered counties to have a voice in the decision-making process for the federal refugee resettlement program,” Republican State Rep. Matt Grossell said to the Duluth News Tribune. “Tonight, Beltrami County exercised that option.” Meanwhile in Minneapolis, Minnesota, Rep Ilhan Omar went on the offensive against the move by the people of Beltrami County. She said that she would never had had the opportunities she had to be elected to Congress had she not been accepted as a refugee by Minnesota, and implored other counties not to follow their lead. What’s even more disturbing for Democrats is that Beltrami County is typically a Democrat County. It has voted Democrat 79% of the time in the past several decades. Minnesota has also been rocked by terrorist activity that the population is not accustomed too. A large percentage of somali refugees have been arrested for either planning terrorist attacks, or attempting to join ISIS. A number of Somalis from Minnesota already have joined ISIS and were killed overseas. The FBI estimates that at least 45 people of Somali backgrounds from Minnesota have joined ISIS successfully, and another dozen arrested for plotting to join ISIS. See also:"
The Democrats are scaring middle America to death this election,2054,"The Democrats are already off to a horrible start. They are fractured, weak, fanatical, and far too left for middle America. They are scaring the country to death outside of California and New York. All in all, it has the recipe for a bloodbath in November. “I’m not a Republican. I voted for a Democrat before and I voted for a Republican before — and they both lied to me. All a bunch of liars,” Marcomb County, Michigan resident Edward Leonard said in an interview with National Post recently. “This is the first time I really feel a candidate is telling me the truth. Trump always seemed to tell the truth, to tell it like it is. He’s not a politician.” He’s not alone. All across middle America, the sentiment is the same. The major Democrats primarying for the nomination have now come out for: Letting all inmates in prison, including murderers, terrorists, illegals and drug traffickers, vote. Banning cash bail nationwide, which has been disasterous for New York. Doubling the already massive federal budget by 3 to 4 trillion dollars to pay for universal basic income. Such a plan would probably throw the country into economic chaos seen in Venezuela now or Zimbabwe in the past. Letting illegals vote nationwide. Doing away with borders. Leaving the final decision on top department secretary positions to groups of transgender school children. banning guns and nationwide gun confiscation. Passing a healthcare system that would cost trillions of dollars, and making that system accessible to illegals crossing the border. Doing away with people’s private health coverage. Apologizing for the killing of terrorists overseas. But then going to war with North Korea and Turkey. The Democrats have gone so far off the wall, it has made middle America terrified to avoid voting this November and keeping such ideas from getting into the White House. It’s even caused former democratic strongholds across the country to flip red, like counties in Minnesota and Virginia, as well as New Jersey. Only time will tell if the Democrats wise up or not."
Conservative Firebrand And Romance Guru Deanna Loraine Runs Against Nancy Pelosi,5970,"Watch out Nancy Pelosi. There’s a new congresswoman in town. At least they could be very soon, if Deanna Loraine has her way. The conservative firebrand and romance author is taking on Pelosi. Deanna is running for Congress in California’s 12th district. From her own website she says: “Ms. DeAnna Lorraine is a popular YouTube Host, Conservative Political commentator, Author of ‘Making Love Great Again!’ and Host of her show Winning The Culture War with DeAnna Lorraine – and recent Congressional Candidate running against Nancy Pelosi. As a former Relationship Counselor turned outspoken political & culture warrior, she talks at length about the destructive impacts of Liberalism and how it’s destroying our relationships, the family – and our country on the whole. She’s grown so frustrated with the country and current establishment leaders in fact that she recently decided to run for Congress against none other than Nancy Pelosi of California’s 12th District. She invites everyone to join her in the fight of the millennium to take our country back. DeAnna makes frequent media appearances (CNN, FOX, Newsmax, The Blaze, The Daily Caller, etc), and gave riveting speeches at the Walkaway March, the American Priority Conference, the Eagle’s Council, the #DemandFreeSpeech Rallies, and every other major Conservative event this past year. She believes the pathway to Make America Great Again is by making American culture great again – restoring American values, patriotism, relationships between men and women, and the family.” On her website she talks about restoring god, country, and the family to California’s District 12. Here’s what she also had to say: “I’m DeAnna Lorraine, and I’m running for Congress.  This was never my goal in life to become a “Politician.” But I AM a passionate and concerned American. And I care so damn much about this country that I will not sit idly by and watch my beloved country go down in flames. I believe God is calling myself and all of you to stand up and fight, and I commend you for taking that call in your unique bold way and be a part of His Army. Because we truly are at War, and we are going to need as many of you as possible in this fight.  I’m not going to BS you and act like I’m perfect or I’ve got it all figured out. I’m not a “seasoned politician” who’s been sitting in a gate-guarded mansion the last 30 years out of touch, I have been right here in the trenches with you. We’re going to do this together and build something incredible together. And, we’re going to have fun along the way! This is more than just a campaign, this is a movement. A movement of ordinary Americans doing bold, extraordinary things to save the America we know and love.  But we’re going to have to get past all the “trigger words” and “safe spaces.” My generation doesn’t have time to worry about trigger words, because we have some really important business to do together. And some really important public, honest conversations to have that are going to require us breaking the shackles of political correctness to get to the truth and the bottom of this. Our kids wont even have any safe spaces if we don’t fix these problems now. Our deepest challenges are not left or right, they are not red or blue; they are good versus evil, they are bi-partisan issues that ALL Americans are concerned with and dealing with.  It’s irrelevant what party you affiliate with when you’re homeless on the street, or dying from drug addiction, suffering from a broken family, or snatched into the arms of human traffickers. Abraham Lincoln wisely forewarned in 1838 that if America were to ever collapse, it wouldn’t be from outside forces. We would die by suicide from within. I believe this is what he and our Founding Fathers meant by that. If we keep going on this trajectory with no changes, we are actively enslaving ourselves into a socialist, poverty-stricken, joyless, genderless future. We have been left with a mess, and we have two choices – keep leaving it up to the government to try to fix this, which would of course require greater government power and less personal liberty, or step up to the task, take the power back into our hands and We the People start fixing this. This old, tired government on all sides, from Nancy Pelosi to Mitch McConnell, has proven that they are not doing the job and are failing us. They don’t care about us –  they care about staying comfortable, cozy and wealthy. And soon, they’ll be gone. If Nancy spent half as much time fixing these real problems that all of us Americans are facing as she does focused on identity politics, giving free health care to illegal immigrants, or which gender pronouns we should use, we might actually make real progress. We are capable of preserving this next generation and saving this crumbling empire. The question is, will you be bold and take on this task? Will you join me in this fight? And if you don’t normally vote for someone like me, can you put our differences aside and work together to fix these problems that our predecessors left us with for the greater good of the country so we can leave our next generation, our children and grandchildren with a nation that’s safe, prosperous, and free? It’s time. It’s up to US. This is the battle of our lifetime. And together, we WILL win this fight!“ Her platform according the website follows as such: “ I am committed to restoring the American Family, the Institution of Marriage, and unifying relationships between men and women. I believe strong relationships and strong families create a strong America. Our country is in a crisis of broken families and fatherless homes, and we need to restore these crucial elements to improve our country’s prosperity We need to save the principles and Values that made America so Exceptional if we want to restore California and America You can like her facebook and twitter page, and also donate to her on her website. https://www.deannaforcongress.com/"
Iowa Democrats Say Superbowl Hangovers Reason for Low Voter Turnout,6014,"
 All of the Democrats have now declared victory in Iowa. Joe Biden was the first to make his announcement, posting a public statement just hours after the caucusing ended. Shortly afterwards, the rest of the Democrats jumped on the band wagon and declared that they too, had won the race and would move onward to victory in New Hampshire. Eventually as we know, Buttigieg was announced the winner, though Bernie Sanders is not conceding defeat.   But the real winner was not a Democrat that night. It was a Republican. For an incumbent President to get 30,000 votes in an Iowa Caucus was thought impossible before last night. But that’s exactly what President Trump did. The media has shy’d away from this though for obvious reasons, instead focusing on Democrat Caucus Armageddon. 
 The Democrats are still not totally clear on the winner, whether it be Buttigieg or Sanders, but they know how many people showed up to caucus, and it is not looking good for them. Previously, Democrats predicted a record turnout for the caucus in comparison or beatable to 2008. But this wasn’t the case at all from what we saw last night. What’s ironic is that the Democrats have touted a predicted record turnout as proof of a blue wave for November against Donald Trump. Instead, swing and new voters are apparently not excited by the prospects of a Democrat for President.
And on top of this, only 1/3 of caucus goers were first timers for the Democrats, much less than 2016 when almost half had never caucused with the Dems before. This is further proof that new voters do not want any of the Democratic candidates. Democrats had hoped to break their record turnout ever which was in 2008. Back then, 240,000 people caucused in the Democratic primary in Iowa. Early predictions for this year are at most, 170,000. That is more like 2016, and it may even be less. It spells very very bad news for the DNC. And according to politico, some Democrats are blaming the super bowl for their loss. Politico said this while reporting from caucus ground zero: ” In Iowa, Democrats offered any number of reasons for the ho-hum showing. Caucus night was cold. People were still weary after Super Bowl parties the night before. In one county, a high school basketball game drew potential caucus-goers away.” Going back to the Republican side, President Trump won the Iowa caucus with a whopping 97.1% of the vote, with both a record high win for an incumbent and a record high turnout for an incumbent. President Trump smashed records. In total over 30,000 Republicans caucused just to show their support for the President. This is widely seen as a rubber stamp of approval from conservatives in farm country, who the media has been reporting erroneously on as leaving the President due to his trade war. Obama for example, only received about 8000 votes to win his democratic Iowa caucus while running as an incumbent in 2012. “What we know right now is that around 25% of precincts have reported, and early data indicates turnout is on pace for 2016,” the party’s communications director, Mandy McClure, said in a prepared statement. And for the few Republicans who tried going against the President, it didn’t go well. Joe Walsh got booed out of an Iowa GOP Caucus last night while trying to badmouth President Donald Trump. The incident was captured on video which can be seen below. The reasoning behind the Democrat’s caucus debacle is because of a fancy new app that was supposed to be used to track voting. The app has malfunctioned, much like the Obamacare website, causing the entire system to meltdown and chaos to ensue throughout the state. President Trump made jokes about it on twitter this morning. “The Democrat Caucus is an unmitigated disaster. Nothing works, just like they ran the country. Remember the 5 Billion Dollar Obamacare Website, that should have cost 2% of that. The only person that can claim a very big victory in Iowa last night is “Trump.” The President then went on to retweet an image of a burning dumpster that was posted by Dan Scavino. The democratic party has said that they are conducting “quality control,” and that everything is fine. They will not give the press nor the campaigns any answers though as to what the problem is. Rumors are abound that Joe Biden has done horribly tonight and this is the reason for the delay of results being released. It’s quite an embarrassment for a political party that is campaigning on promises to expand government by two or three times the size it is now, along with government spending. While many Americans argue that the government is already way too big, every single Democratic candidate running for President disagrees. This includes having the government take over healthcare. BIDEN CAMP RELEASES STATEMENT 10:50pm, Iowa The Biden campaign has released a pretty cranky letter by the wording of it and basically told the DNC that he’s not going to wait around for them to release the Iowa results. Dana Remus, Biden’s general counsel:  “I write on behalf of the Biden for President Campaign regarding the considerable flaws in tonight’s Iowa Caucus reporting system. The app that was intended to relay Caucus results to the Party failed; the Party’s back-up telephonic reporting system likewise has failed. Now, we understand that Caucus Chairs are attempting to — and, in many cases, failing to — report results telephonically to the Party. These acute failures are occurring statewide. We appreciate that you plan to brief the campaigns momentarily on these issues, and we plan to participate. However, we believe that the campaigns deserve full explanations and relevant information regarding the methods of quality control you are employing, and an opportunity to respond, before any official results are released. We look forward to hearing from you promptly. In the meantime, we are on to New Hampshire, on the road to the most important election of our lifetimes.” CLAIM YOUR FREE MAGA HAT AND FLAG AT THE LINK BELOW: https://magacart.com/"
Death of the first whistleblower of the CoronaVirus,1373,"The death of Dr. Li Wenliang has spark anger, grief, and sadness from social media users in the social media site Weibo, they created many hashtags in support of Li Wenliang after the news of his declining health in Thursday, all of the hashtag criticizing the government and police were completely censored

While working on treating people with the coronavirus, he got infected and died last Friday

Mr. Wenliang Reported since December 10 the existence of the coronavirus. he warned many other medics. But quickly the police started to silence him telling him to stop spraying false information and lies and not only that he was investigated by the police for “Spreading rumors”. He was forced to write a statement admitting for “illegal behavior” an all too common practice by the police in China

“I don’t think he was rumor-mongering. Hasn’t this turned into reality now?” his father, Li Shuying, told the BBC. “My son was wonderful.”

China is now sending an anti-corruption special agent trying to investigate the situation of the arrest of Mr. Wenliang

Now the currently the number of cases officially release by the Chinese government are that the coronavirus killed 636 people and infected 31,198

Sources:https://www.bbc.com/news/world-asia-china-51409801
Sources:https://www.wsj.com/articles/in-china-anger-simmers-over-coronavirus-doctors-death-11581061065

"
White House to consider petition to arrest Pelosi for shredding State of The Union speech,5818,"Nancy Pelosi ripped up Donald Trump’s State of The Union speech, and now the Democrats are flipping out that their Speaker may head to jail based on a legal provision 37 year old Congressman from Florida and experience Lawyer Rep. Matthew Gaetz has filed an ethics complaint with the House Committee on Ethics against Speaker Nancy Pelosi for her paper rip publicity stunt, saying she broke laws 1 and 22 of House Rule XXIII, which layout under law the House’s official rules of conduct. “Her behaviour does not ‘reflect creditably on the House,’ nor does it follow ‘the spirit and the letter of the Rules of the House.” her “unseemly behaviour certainly warrants censure.”
He then went on to ask that the Committee refer the case to the Department of Justice for prosecution. Rep. Gaetz says that Pelosi violated a provision of the law that makes it illegal to purposely destroy or mutilate official documents filed with the public office\ 

 Thousands upon thousands have signed the petition to remove the disgraceful Nancy Pelosi for her QQstunt performed during the State Of The Union address on Tuesday night. Pelosi shocked the nation when the she ripped up the speech Donald Trump gave during SOTU. Sign the petition in the link below. Trashy Nancy disgusted the nation when she tore up President Trump’s State Of The Union speech on live Television… behind his back! Well now we’re getting a clearer picture as to why she did such a tasteless act. And it is telling of a woman who is obviously becoming unhinged before America’s very eyes. One blunder after another by this mad woman and we are never shocked by the latest outrage. New footage has also emerged showing that Nancy PRE-RIPPED the speech even before Donald Trump snubbed her.  her answer has disgusted Americans who found President Trump’s speech “unifying.” And earlier this year, a photo began circulating online of Speaker Nancy Pelosi on stage at an event in California and appearing to pick her nose. The photo was suppressed for over a decade before surfacing online. The photo, taken by a photographer named Chris Roberts, can be found in the link below. The photo was reportedly taken on November 25th, 2008. While it’s not unusual for one to pick their nose, for Nancy to do it on stage in front of cameras has had some raise questions about her mental health. The speaker has had an array of embarrassing moments over the decade involving incidents where her health was called into question. Losing mental awareness Nancy Pelosi has through out the years gotten worse and worse on the public stage. Just this year during a press conference, she mumbled uncontrollably in front of the cameras and muttered incoherently. People watching could barely make out what she was trying to say. the video’s gone viral of Pelosi trying to talk to reporters about impeachment, but failing to come off coherently. She gave a speech to the press about the articles of impeachment and when asked what shes going to do next, had what some are calling online a very peculiar response. And in another video recorded of her speaking with reporters, she once again comes off incoherent and unable to speak clearly. She tells reporters that she has to save the world from peril. Our video sources used are from mainstream media pages, so that there can be no accusations of video manipulation.  see also: See also: 

 

 Thousands upon thousands have signed the petition to remove the disgraceful Nancy Pelosi for her QQstunt performed during the State Of The Union address on Tuesday night. Pelosi shocked the nation when the she ripped up the speech Donald Trump gave during SOTU. Sign the petition in the link below. Trashy Nancy disgusted the nation when she tore up President Trump’s State Of The Union speech on live Television… behind his back! Well now we’re getting a clearer picture as to why she did such a tasteless act. And it is telling of a woman who is obviously becoming unhinged before America’s very eyes. One blunder after another by this mad woman and we are never shocked by the latest outrage. New footage has also emerged showing that Nancy PRE-RIPPED the speech even before Donald Trump snubbed her.  her answer has disgusted Americans who found President Trump’s speech “unifying.” And earlier this year, a photo began circulating online of Speaker Nancy Pelosi on stage at an event in California and appearing to pick her nose. The photo was suppressed for over a decade before surfacing online. The photo, taken by a photographer named Chris Roberts, can be found in the link below. The photo was reportedly taken on November 25th, 2008. While it’s not unusual for one to pick their nose, for Nancy to do it on stage in front of cameras has had some raise questions about her mental health. The speaker has had an array of embarrassing moments over the decade involving incidents where her health was called into question. Losing mental awareness Nancy Pelosi has through out the years gotten worse and worse on the public stage. Just this year during a press conference, she mumbled uncontrollably in front of the cameras and muttered incoherently. People watching could barely make out what she was trying to say. the video’s gone viral of Pelosi trying to talk to reporters about impeachment, but failing to come off coherently. She gave a speech to the press about the articles of impeachment and when asked what shes going to do next, had what some are calling online a very peculiar response. And in another video recorded of her speaking with reporters, she once again comes off incoherent and unable to speak clearly. She tells reporters that she has to save the world from peril. Our video sources used are from mainstream media pages, so that there can be no accusations of video manipulation.  see also: See also: 

 ."
Universal Basic Income Has Been Tried Before. It Failed Miserably Every Time,2253,"Democrats have found that promising only free college and healthcare isn’t enough to win the vote they need to get elected. So they’ve found a new golden calf to hold onto; universal basic income, or UBI. The concept of UBI has been made popular thanks to Andrew Yang. Other Democrats are now jumping onto the UBI bandwagon like Tulsi Gabbard or Bernie Sanders who wouldn’t outright say he supports giving away free money, but said that “every American deserves a minimum standard of living.” But the problem with all this is that UBI has been tried before. It failed. The more known failure of UBI was in Finland. Finland did find that it made people happier who received a no strings attached basic monthly income. But it also made them lazier. In fact, Finland actually ended the expirement and passed stricter welfare rules because of it. The Finnish government started the pilot program in 2017 with 2000 rando adults between the ages of 25 and 58. It gave them a no strings attached monthly allotment of about $500 a month. It determined that the practice actually makes people less productive, thus becoming permanent leeches on the system. They ended the practice effectively, and instead set up mandatory work requirements to receive welfare. In the United States, it’s also been tried. between 1968 and 1980, the Federal Government tried the experiement in six states with random individuals. The hope was that a universal basic income would provide work. In fact, it did the complete opposite. The expirement found that the UBI reduced “desired hours of work by 9 percent for husbands, by 20 percent for wives, and by 25 percent for single female heads of families.” For single males who were not a household head, UBi reduced hours worked by a whopping 43%. People on UBI also lost their jobs easier, and when unemployed, a husband took on average two years longer to find a new job, and for wives over a year. For single mothers, they did not go back to work. For every $1,000 in additional benefits, there was an average reduction of $660 in earned income, meaning that $3,000 in government benefits were required to increase net income by $1,000. This makes UBI mathematically impossible. For the Democrats though, it makes perfect sense."
