Title,Publishing Date,Source
Bernie Wants To Open Borders For Coronavirus,"February 28, 2020",https://prntly.com/2020/02/28/bernie-wants-to-open-borders-for-coronavirus/
Liberals want open borders even as Coronavirus wrecks havoc on world,"February 28, 2020",https://prntly.com/2020/02/28/liberals-want-open-borders-even-as-coronavirus-wrecks-havoc-on-world/
Trump’s priority on border security was right. Coronavirus barely penetrating US,"February 28, 2020",https://prntly.com/2020/02/28/trumps-priority-on-border-security-was-right-coronavirus-barely-penetrating-us/
Liberal Professor Charged With Lying About involvement In Wuhan Bioweapons Lab,"February 28, 2020",https://prntly.com/2020/02/28/liberal-professor-charged-with-lying-about-involvement-in-wuhan-bioweapons-lab/
Coronavirus recovery rate in US is 100%. Stop panicking.,"February 28, 2020",https://prntly.com/2020/02/28/coronavirus-recovery-rate-in-us-is-100-stop-panicking/
Here’s how you should prepare for a Coronavirus pandemic,"February 28, 2020",https://prntly.com/2020/02/28/heres-how-you-should-prepare-for-a-coronavirus-pandemic/
Liberal Harvard Professor May Have Been Behind Coronavirus,"February 28, 2020",https://prntly.com/2020/02/28/liberal-harvard-professor-may-have-been-behind-coronavirus/
Americans Can’t Afford An Inexperienced Old Communist In Wake Of Coronavirus,"February 28, 2020",https://prntly.com/2020/02/28/americans-cant-afford-an-inexperienced-old-communist-in-wake-of-coronavirus/
Democrats Refuse To Condemn Bernie’s Castro Comments,"February 28, 2020",https://prntly.com/2020/02/28/democrats-refuse-to-condemn-bernies-castro-comments/
"USA Leads The World In Coronavirus Recovery At 100%, Beats Socialist Europe","February 28, 2020",https://prntly.com/2020/02/28/usa-leads-the-world-in-coronavirus-recovery-at-100-beats-socialist-europe/
The Coronavirus recovery rate is 93% and rising. Stop panicking,"February 28, 2020",https://prntly.com/2020/02/28/the-coronavirus-recovery-rate-is-93-and-rising-stop-panicking/
Democrat Mayor Sentenced To Prison For Fraud Involving Children,"February 27, 2020",https://prntly.com/2020/02/27/democrat-mayor-sentenced-to-prison-for-fraud-involving-children/
"Bernie, while promising free stuff for votes, accuses Bloomberg of buying election","February 19, 2020",https://prntly.com/2020/02/19/bernie-while-promising-free-stuff-for-votes-accuses-bloomberg-of-buying-election/
Venezuela Confused Why They’re Worse Than Ever After Electing Socialists,"February 17, 2020",https://prntly.com/2020/02/17/venezuela-confused-why-theyre-worse-than-ever-after-electing-socialist/
People Are Fleeing The States That Taxed The Rich By The Millions,"February 16, 2020",https://prntly.com/2020/02/16/people-are-fleeing-the-states-that-taxed-the-rich-by-the-millions/
Never been wrong algorithm predicts a 46 State Landslide for Trump after Dems NH primary confusion,"February 12, 2020",https://prntly.com/2020/02/12/never-been-wrong-algorithm-predicts-a-46-state-landslide-for-trump-after-dems-nh-primary-confusion/
Bloomberg Could Ban Smoking Inside Nationwide,"February 11, 2020",https://prntly.com/2020/02/11/bloomberg-could-ban-smoking-inside-nationwide/
The Democrats’ Ideas Are Scaring The Sh*t Out Of Mainstream USA,"February 9, 2020",https://prntly.com/2020/02/09/the-democrats-ideas-are-scaring-the-sht-out-of-mainstream-usa/
The Democrats are scaring middle America to death this election,"February 9, 2020",https://prntly.com/2020/02/09/the-democrats-are-scaring-middle-america-to-death-this-election/
Conservative Firebrand And Romance Guru Deanna Loraine Runs Against Nancy Pelosi,"February 9, 2020",https://prntly.com/2020/02/09/conservative-firebrand-and-romance-guru-deanna-loraine-runs-against-nancy-pelosi/
Iowa Democrats Say Superbowl Hangovers Reason for Low Voter Turnout,"February 7, 2020",https://prntly.com/2020/02/07/iowa-democrats-say-superbowl-hangovers-reason-for-low-voter-turnout/
Death of the first whistleblower of the CoronaVirus,"February 7, 2020",https://prntly.com/2020/02/07/death-of-the-first-whistleblower-of-the-coronavirus/
White House to consider petition to arrest Pelosi for shredding State of The Union speech,"February 7, 2020",https://prntly.com/2020/02/07/white-house-to-consider-petition-to-arrest-pelosi-for-shredding-state-of-the-union-speech/
Universal Basic Income Has Been Tried Before. It Failed Miserably Every Time,"February 7, 2020",https://prntly.com/2020/02/07/universal-basic-income-has-been-tried-before-it-failed-miserably-every-time/
Over 540 Americans Are Now quarantined By Military Against Their Will On US Soil,"February 6, 2020",https://prntly.com/2020/02/06/over-540-americans-are-now-quarantined-by-military-against-their-will-on-us-soil/
Sign The Official Petition Demanding Pelosi’s Removal,"February 6, 2020",https://prntly.com/2020/02/06/sign-the-official-petition-demanding-pelosis-removal/
Nancy Pelosi Is Becoming Unhinged Before Our Very Eyes,"February 6, 2020",https://prntly.com/2020/02/06/nancy-pelosi-is-becoming-unhinged-before-our-very-eyes-2/
Democrats Give Victory Speeches And Say They All Won Iowa,"February 4, 2020",https://prntly.com/2020/02/04/democrats-give-victory-speeches-and-say-they-all-won-iowa/
Only Socialism can make a rainforest run out of water and food.,"February 4, 2020",https://prntly.com/2020/02/04/only-socialism-can-make-a-rainforest-run-out-of-water-and-food/
Trump Gets Most Iowa Caucus Votes For An Incumbent President Of All Time,"February 4, 2020",https://prntly.com/2020/02/04/trump-gets-most-iowa-caucus-votes-for-an-incumbent-president-of-all-time/
The Iowa Shock Isn’t Caucus Screw up. It’s The Dismal Turnout Numbers For Democrats,"February 4, 2020",https://prntly.com/2020/02/04/the-iowa-shock-isnt-caucus-screw-up-its-the-dismal-turnout-numbers-for-democrats/
Iowa Proves Trump’s Wrong. He Doesn’t Have 95% GOP Approval. He Has Even More.,"February 4, 2020",https://prntly.com/2020/02/04/iowa-proves-trumps-wrong-he-doesnt-have-95-gop-approval-he-has-even-more/
"Joe Walsh Tries Badmouthing Trump At Iowa GOP Caucus, Gets Booed By Room","February 4, 2020",https://prntly.com/2020/02/04/joe-walsh-tries-badmouthing-trump-at-iowa-gop-caucus-gets-booed-by-room/
"DNC To Declare Everyone Winners, Hand Out Participation Trophies","February 4, 2020",https://prntly.com/2020/02/04/dnc-to-declare-everyone-winners-hand-out-participation-trophies/
"Even If Some Families Kiss On Lips, Biden Shouldn’t Do So On Stage With His Granddaughter","February 4, 2020",https://prntly.com/2020/02/04/even-if-some-families-kiss-on-lips-biden-shouldnt-do-so-on-stage-with-his-granddaughter/
Trump Retweets Image Of Burning Dumpster To Describe Democrat Iowa Caucus,"February 4, 2020",https://prntly.com/2020/02/04/trump-retweets-image-of-burning-dumpster-to-describe-democrat-iowa-caucus/
"With Iowa Democrats, everybody is a winner and have 0 to show for it","February 4, 2020",https://prntly.com/2020/02/04/with-iowa-democrats-everybody-is-a-winner-and-have-0-to-show-for-it/
"For the first time in history, Four Democrats declare victory with 0% of the vote in","February 4, 2020",https://prntly.com/2020/02/04/for-the-first-time-in-history-four-democrats-declare-victory-with-0-of-the-vote-in/
"Petition To Declare George Soros A Terrorist Goes VIRAL, Almost 200,000 Signatures","January 29, 2020",https://prntly.com/2020/01/29/petition-to-declare-george-soros-a-terrorist-goes-viral-almost-200000-signatures/
Watch: Colorized New Video Of Streets Of Manhattan In 1911,"January 29, 2020",https://prntly.com/2020/01/29/watch-colorized-new-video-of-streets-of-manhattan-in-1911/
Rumors In Las Vegas swirl of Coronavirus hitting the City and infected coming into Emergency Rooms.,"January 29, 2020",https://prntly.com/2020/01/29/rumors-in-las-vegas-swirl-of-coronavirus-hitting-the-city-and-infected-coming-into-emergency-rooms/
"As socialism thrives in Venezuela, breast Cancer patients struggle over medicine shortages","January 29, 2020",https://prntly.com/2020/01/29/as-socialism-thrives-in-venezuela-breast-cancer-patients-struggle-over-medicine-shortages/
"Venezuela, once almost malaria-free, now has most cases in Latin America.","January 29, 2020",https://prntly.com/2020/01/29/venezuela-once-almost-malaria-free-now-has-most-cases-in-latin-america/
Over 100 Americans have now been quarantined for Coronavirus symptoms,"January 28, 2020",https://prntly.com/2020/01/28/over-100-americans-have-now-been-quarantined-for-coronavirus-symptoms/
Cornonavirus begins hitting mainland US as more infected are quarantined,"January 28, 2020",https://prntly.com/2020/01/28/cornonavirus-begins-hitting-mainland-us-as-more-infected-are-quarantined/
America has a Speaker who can’t even speak,"January 27, 2020",https://prntly.com/2020/01/27/america-has-a-speaker-who-cant-even-speak/
Nancy Pelosi Is Becoming Unhinged Before Our Very Eyes,"January 27, 2020",https://prntly.com/2020/01/27/nancy-pelosi-is-becoming-unhinged-before-our-very-eyes/
Photo emerges of Nancy Pelosi Stop Speech to Pick Her Nose On Stage,"January 27, 2020",https://prntly.com/2020/01/27/photo-emerges-of-nancy-pelosi-stop-speech-to-pick-her-nose-on-stage/
Watch: Trendy vegan millennial stars switch back to meat in droves for one shocking reason,"January 25, 2020",https://prntly.com/2020/01/25/watch-trendy-vegan-millennial-stars-switch-back-to-meat-in-droves-for-one-shocking-reason/
POLL: GOP Voter SURGE Has Democrats Panicking. Florida Moves Hard Red.,"January 24, 2020",https://prntly.com/2020/01/24/poll-gop-voter-surge-has-democrats-panicking-florida-moves-hard-red/
More People Are Registering Republican Than Democrat In Florida. Liberals Are Worried,"January 23, 2020",https://prntly.com/2020/01/23/more-people-are-registering-republican-than-democrat-in-florida-liberals-are-worried/
New Poll Has President Trump With YUGE Lead Over Dems In Florida,"January 23, 2020",https://prntly.com/2020/01/23/new-poll-has-president-trump-with-yuge-lead-over-dems-in-florida/
BREAKING: New Poll Shows Trump In YUGE Lead Over Dems In Florida,"January 23, 2020",https://prntly.com/2020/01/23/breaking-new-poll-shows-trump-in-yuge-lead-over-dems-in-florida/
America stopped being Capitalist over 100 years ago. This should change.,"January 23, 2020",https://prntly.com/2020/01/23/america-stopped-being-capitalist-over-100-years-ago-this-should-change/
New Chinese “Megavirus” arrives in this US City as death toll rises,"January 23, 2020",https://prntly.com/2020/01/23/new-chinese-megavirus-arrives-in-this-us-city-as-death-toll-rises/
Former NHS socialist director died while waiting for operation,"January 23, 2020",https://prntly.com/2020/01/23/former-nhs-socialist-director-died-while-waiting-for-operation/
President Trump Defends Jack Wilson from Michael Bloomberg,"January 22, 2020",https://prntly.com/2020/01/22/president-trump-defends-jack-wilson-from-michael-bloomberg/
Michele Obama reveals her shocking plans for 2020,"January 18, 2020",https://prntly.com/2020/01/18/michele-obama-reveals-her-shocking-plans-for-2020/
"Joe Biden: We Need More Illegal Immigrants, Should Bring Back Obamacare Fines","January 17, 2020",https://prntly.com/2020/01/17/joe-biden-we-need-more-illegal-immigrants-should-bring-back-obamacare-fines/
Dr. Joe: Biden Promises To Return Obamacare Mandate If Elected President,"January 16, 2020",https://prntly.com/2020/01/16/dr-joe-biden-promises-to-return-obamacare-mandate-if-elected-president/
Andrew Yang Wants To Create A Department Of Technology To Help Regulate Future A.I. and Tech.,"January 16, 2020",https://prntly.com/2020/01/16/andrew-yang-wants-to-create-a-department-of-technology-to-help-regulate-future-a-i-and-tech/
"Latest Milennial Pollings: 66% Unaware of Auschwitz, 70% support Socialism","January 14, 2020",https://prntly.com/2020/01/14/latest-milennial-pollings-66-unaware-of-auschwitz-70-support-socialism/
"Money Can’t Buy Him Love; Low turnout, unhappy audiences, and bad polling for Mike Bloomberg","January 13, 2020",https://prntly.com/2020/01/13/money-cant-buy-him-love-low-turnout-unhappy-audiences-and-bad-polling-for-mike-bloomberg/
Bloomberg Kicks Off “Day One” Of His Run For President To Near Empty Texas Restaurant,"January 13, 2020",https://prntly.com/2020/01/13/bloomberg-kicks-off-day-one-of-his-run-for-president-to-near-empty-texas-restaurant/
