Title,Publishing Date,Source
43% of vaccine beneficiaries in Gujarat below 44 years,2 AUG  2021,https://timesofindia.indiatimes.com/city/ahmedabad/43-of-vaccine-beneficiaries-in-state-below-44-years/articleshow/84956518.cms
"At 152, daily Covid count highest in nearly 2 weeks",31 JUL  2021,https://timesofindia.indiatimes.com/city/goa/at-152-daily-count-highest-in-nearly-2-weeks/articleshow/84908630.cms
Gujarat Inc spends less than 1% of CSR funds on sports,31 JUL  2021,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-inc-spends-less-than-1-of-csr-funds-on-sports/articleshow/84911430.cms
Raipur: Father saves 6-month-old daughter by donating a part of his liver,30 JUL  2021,https://timesofindia.indiatimes.com/city/raipur/father-saves-6-months-old-daughter-by-donating-a-part-of-his-liver/articleshow/84892851.cms
"Meghalaya logs 14 deaths & 731 cases, Covid spike unabated",30 JUL  2021,https://timesofindia.indiatimes.com/city/shillong/meghalaya-logs-14-deaths-731-cases-covid-spike-unabated/articleshow/84883413.cms
These are the most targeted industries in India by cyber attacks,29 JUL  2021,https://timesofindia.indiatimes.com/gadgets-news/these-are-the-most-targeted-industries-in-india-by-cyber-attacks/articleshow/84869925.cms
Israel to offer Pfizer booster shot against Covid-19 to the over-60s,29 JUL  2021,https://timesofindia.indiatimes.com/world/middle-east/israel-to-offer-pfizer-booster-shot-against-covid-19-to-the-over-60s/articleshow/84867929.cms
Cost of data breach hits record-high due to Covid,29 JUL  2021,https://timesofindia.indiatimes.com/business/india-business/cost-of-data-breach-hits-record-high-due-to-covid/articleshow/84850068.cms
"Blood clots in severe COVID-19 patients may be related to abnormal antibody response, study finds",29 JUL  2021,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/blood-clots-in-severe-covid-19-patients-may-be-related-to-abnormal-antibody-response-study-finds/articleshow/84848257.cms
Covid-19: High daily cases worry Bhubaneswar despite 72% population vaccinated,29 JUL  2021,https://timesofindia.indiatimes.com/city/bhubaneswar/high-daily-cases-worry-capital-despite-72-popn-vaccinated/articleshow/84841059.cms
Covid-19: High daily cases worry Bhubaneswar despite 72% population vaccinated,29 JUL  2021,https://timesofindia.indiatimes.com/city/bhubaneswar/high-daily-cases-worry-capital-despite-72-popn-vaccinated/articleshow/84841059.cms
Cognizant posts record-high attrition in April-June quarter even as revenue growth picks up,29 JUL  2021,https://timesofindia.indiatimes.com/business/india-business/cognizant-posts-record-high-attrition-in-april-june-quarter-even-as-revenue-growth-picks-up/articleshow/84848113.cms
Kerala government tells private hospitals to fast-track vaccinations,29 JUL  2021,https://timesofindia.indiatimes.com/city/kochi/kerala-government-tells-private-hospitals-to-fast-track-vaccinations/articleshow/84848083.cms
Chinchinim health centre completes home jab drive,29 JUL  2021,https://timesofindia.indiatimes.com/city/goa/chinchinim-health-centre-completes-home-jab-drive/articleshow/84843612.cms
New collector takes charge in Visakhapatnam,28 JUL  2021,https://timesofindia.indiatimes.com/city/visakhapatnam/new-collector-takes-charge-in-visakhapatnam/articleshow/84828530.cms
Blood clots in people with severe Covid-19 linked to abnormal antibody response: Study,28 JUL  2021,https://timesofindia.indiatimes.com/world/uk/blood-clots-in-people-with-severe-covid-19-linked-to-abnormal-antibody-response-study/articleshow/84819096.cms
Delhi CM Arvind Kejriwal asks Delhiites to suggest names for Padma awards,28 JUL  2021,https://timesofindia.indiatimes.com/city/delhi/cm-asks-delhiites-to-suggest-names-for-padma-awards/articleshow/84807281.cms
World Hepatitis Day: 'Vaccination against hepatitis as important as against Covid',28 JUL  2021,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/world-hepatitis-day-vaccination-against-hepatitis-as-important-as-against-covid/articleshow/84814726.cms
PIL: Fix minimum healthcare standard and rates for hospitals,28 JUL  2021,https://timesofindia.indiatimes.com/india/pil-fix-minimum-healthcare-standard-and-rates-for-hospitals/articleshow/84810871.cms
"Hong Kong, China shares battered by regulation fears; yuan drops",27 JUL  2021,https://timesofindia.indiatimes.com/business/international-business/hong-kong-china-shares-battered-by-regulation-fears-yuan-drops/articleshow/84789323.cms
"Aon, Willis halt $30 billion merger over monopoly concerns, delay",27 JUL  2021,https://timesofindia.indiatimes.com/business/international-business/aon-willis-halt-30-billion-merger-over-monopoly-concerns-delay/articleshow/84772404.cms
"Mumbai: Check the list of Covid-19 vaccination centres administering Covaxin, Covishield on July 26",26 JUL  2021,https://timesofindia.indiatimes.com/city/mumbai/mumbai-check-the-list-of-covid-19-vaccination-centres-administering-covaxin-covishield-on-july-26/articleshow/84747036.cms
Rise in mental illness cases a worry but Telangana lacks doctors,25 JUL  2021,https://timesofindia.indiatimes.com/city/hyderabad/rise-in-mental-illness-cases-a-worry-but-state-lacks-docs/articleshow/84716239.cms
Close to 10% of Puducherry population has tested positive for Covid-19,24 JUL  2021,https://timesofindia.indiatimes.com/city/puducherry/close-to-10-of-puducherry-population-has-tested-positive-for-covid-19/articleshow/84703276.cms
11% of total Covid cases in country reported in persons aged below 20: Govt,23 JUL  2021,https://timesofindia.indiatimes.com/india/11-of-total-covid-cases-in-country-reported-in-persons-aged-below-20-govt/articleshow/84675390.cms
‘Covid ICU costs equal to 7-month pay for average Indian’,21 JUL  2021,https://timesofindia.indiatimes.com/india/covid-icu-costs-equal-to-7-month-pay-for-average-indian/articleshow/84616730.cms
Covid-19: Puducherry administers more than 6.5 lakh vaccine doses,21 JUL  2021,https://timesofindia.indiatimes.com/city/puducherry/covid-19-puducherry-administers-more-than-6-5-lakh-vaccine-doses/articleshow/84615136.cms
"Goa reports 132 new cases, positivity rate at 2.7%",21 JUL  2021,https://timesofindia.indiatimes.com/city/goa/state-reports-132-new-cases-positivity-rate-at-2-7/articleshow/84597736.cms
Gastro care facility in super specialty block soon: Rane,21 JUL  2021,https://timesofindia.indiatimes.com/city/goa/gastro-care-facility-in-super-specialty-block-soon-rane/articleshow/84597990.cms
People’s movement in Assolna combating vaccine hesitancy,21 JUL  2021,https://timesofindia.indiatimes.com/city/goa/peoples-movement-in-assolna-combating-vaccine-hesitancy/articleshow/84597646.cms
"'Talent demand rises 11% in June; healthcare, pharma lead'",20 JUL  2021,https://timesofindia.indiatimes.com/business/india-business/talent-demand-rises-11-in-june-healthcare-pharma-leads/articleshow/84584713.cms
"387 new Covid-19 cases, 10 deaths in Meghalaya",20 JUL  2021,https://timesofindia.indiatimes.com/city/shillong/387-new-covid-19-cases-10-deaths-in-meghalaya/articleshow/84578713.cms
Karnataka: Study launched to analyse jab effect on pandemic,20 JUL  2021,https://timesofindia.indiatimes.com/city/bengaluru/karnataka-study-launched-to-analyse-jab-effect-on-pandemic/articleshow/84574763.cms
Preventive tips for travelling safely during Unlock 2.0,19 JUL  2021,https://timesofindia.indiatimes.com/life-style/spotlight/preventive-tips-for-travelling-safely-during-unlock-2-0/articleshow/84551280.cms
Why doctors need to upskill with management courses,19 JUL  2021,https://timesofindia.indiatimes.com/home/education/news/why-doctors-need-to-upskill-with-management-courses/articleshow/84550801.cms
Covid-19 positivity rate drops below 1% in Puducherry,19 JUL  2021,https://timesofindia.indiatimes.com/city/puducherry/covid-19-positivity-rate-drops-below-1-in-puducherry/articleshow/84545857.cms
Providing comprehensive healthcare for women & children – Ankura Hospital,19 JUL  2021,https://timesofindia.indiatimes.com/spotlight/providing-comprehensive-healthcare-for-women-children-ankura-hospital/articleshow/81226125.cms
Aditya Birla Memorial Hospital - Compassionate Quality Healthcare,19 JUL  2021,https://timesofindia.indiatimes.com/spotlight/aditya-birla-memorial-hospital-compassionate-quality-healthcare/articleshow/81226244.cms
Criticare Hospital - An exceptional boutique healthcare facility in Western Suburbs,18 JUL  2021,https://timesofindia.indiatimes.com/spotlight/criticare-hospital-an-exceptional-boutique-healthcare-facility-in-western-suburbs/articleshow/81226336.cms
"AIMS, a Super-Speciality Hospital stands tall as one of the Centres of Excellence in Healthcare",18 JUL  2021,https://timesofindia.indiatimes.com/spotlight/aims-a-super-speciality-hospital-stands-tall-as-one-of-the-centres-of-excellence-in-healthcare/articleshow/81225789.cms
Sagar Hospitals: A legacy of healthcare,18 JUL  2021,https://timesofindia.indiatimes.com/spotlight/sagar-hospitals-a-legacy-of-healthcare/articleshow/81267783.cms
Vizag: Woman dies by suicide after poisoning 3 children in Araku Valley,17 JUL  2021,https://timesofindia.indiatimes.com/city/visakhapatnam/vizag-woman-dies-by-suicide-after-poisoning-3-children-in-araku-valley/articleshow/84494085.cms
"Karnataka: Covid cases dip, load off healthcare system",17 JUL  2021,https://timesofindia.indiatimes.com/city/bengaluru/covid-cases-dip-load-off-healthcare-system/articleshow/84488917.cms
Times Face-off: Should India adopt compulsory vaccinations for the greater good?,16 JUL  2021,https://timesofindia.indiatimes.com/india/times-face-off-should-india-adopt-compulsory-vaccinations-for-the-greater-good/articleshow/84461818.cms
Goa: Positivity rate drops to 3% but doctors call for caution,16 JUL  2021,https://timesofindia.indiatimes.com/city/goa/positivity-rate-drops-to-3-but-doctors-call-for-caution/articleshow/84458430.cms
"Mumbai: Health, police staff on Covid duty perform under immense pressure due to poor manpower",15 JUL  2021,https://timesofindia.indiatimes.com/city/mumbai/mumbai-health-police-staff-on-covid-duty-perform-under-immense-pressure-due-to-poor-manpower/articleshow/84444461.cms
Youth Skill Day: Rotary Club signs MoU with Skill Development Unit of DPSRU,15 JUL  2021,https://timesofindia.indiatimes.com/home/education/news/youth-skill-day-rotary-club-signs-mou-with-skill-development-unit-of-dpsru/articleshow/84440422.cms
"Gujarat: Fundraising surges in healthcare, allied sectors",15 JUL  2021,https://timesofindia.indiatimes.com/city/ahmedabad/fundraising-surges-in-healthcare-allied-sectors/articleshow/84421919.cms
"Mumbai: Check the list of Covid-19 vaccination centres administering Covaxin, Covishield today",15 JUL  2021,https://timesofindia.indiatimes.com/city/mumbai/mumbai-bmc-to-vaccinate-pregnant-women-from-july-15-check-the-list-of-covid-19-vaccination-centres-here-covaxin-covishield/articleshow/84429727.cms
T-Hub and AIM join hands for healthcare innovation boost,15 JUL  2021,https://timesofindia.indiatimes.com/city/hyderabad/t-hub-and-aim-join-hands-for-healthcare-innovation-boost/articleshow/84424377.cms
T-Hub partners with Atal Innovation Mission to foster innovation in healthcare,14 JUL  2021,https://timesofindia.indiatimes.com/business/india-business/t-hub-partners-with-atal-innovation-mission-to-foster-innovation-in-healthcare/articleshow/84419140.cms
