Title,Publishing Date,Source
Protest Delivered the Nineteenth Amendment,"July 26, 2020",https://www.newyorker.com/magazine/2020/08/03/protest-delivered-the-nineteenth-amendment
"In the Gendered Economy, Women Are Perpetual Debtors","August 10, 2020",https://www.newyorker.com/books/page-turner/in-the-gendered-economy-women-are-perpetual-debtors
The Loneliness of the Pro-Choice Republican Woman,"October 30, 2020",https://www.newyorker.com/news/us-journal/the-loneliness-of-the-pro-choice-republican-woman
The Montana Voters Who Could Decide Control of the Senate,"October 21, 2020",https://www.newyorker.com/news/us-journal/the-montana-voters-who-could-decide-control-of-the-senate
The Trump Administration’s Hateful Message on Health Care for Transgender Americans,"June 13, 2020",https://www.newyorker.com/news/our-columnists/the-trump-administrations-hateful-message-on-health-care-for-transgender-americans
Alexey Navalny Has the Proof of His Poisoning,"October 18, 2020",https://www.newyorker.com/culture/the-new-yorker-interview/alexey-navalny-has-the-proof-of-his-poisoning
“Equipo Trump”: The President’s Brazen Attempt to Win Over Latino Voters,"July 31, 2020",https://www.newyorker.com/news/news-desk/equipo-trump-the-presidents-erratic-attempt-to-win-over-latino-voters
How Private-Equity Firms Squeeze Hospital Patients for Profits,"April 9, 2020",https://www.newyorker.com/business/currency/how-private-equity-firms-squeeze-hospital-patients-for-profits
Immigrant Doctors Want to Help Fight COVID-19 but Are Stymied by State Licensing Laws,"April 23, 2020",https://www.newyorker.com/news/daily-comment/immigrant-doctors-want-to-help-fight-covid-19-but-are-stymied-by-state-licensing-laws
Two Hundred Thousand Americans Are Dead,"September 20, 2020",https://www.newyorker.com/science/medical-dispatch/two-hundred-thousand-americans-are-dead
How Utah’s Tech Industry Tried to Disrupt Coronavirus Testing,"June 13, 2020",https://www.newyorker.com/tech/annals-of-technology/how-utahs-tech-industry-tried-to-disrupt-coronavirus-testing
America’s Looming Primary-Care Crisis,"July 25, 2020",https://www.newyorker.com/science/medical-dispatch/americas-looming-primary-care-crisis
What Do College Students Think of Their Schools’ Reopening Plans?,"July 11, 2020",https://www.newyorker.com/news/our-columnists/what-do-college-students-think-of-their-schools-reopening-plans
A Bellevue Doctor’s Pandemic Diary,"October 1, 2020",https://www.newyorker.com/science/medical-dispatch/a-bellevue-doctors-coronavirus-pandemic-diary
Who Should Get Bailed Out in the Coronavirus Economy?,"April 22, 2020",https://www.newyorker.com/news/our-columnists/who-should-get-bailed-out-in-the-coronavirus-economy
The Coronavirus Pandemic’s Wider Health-Care Crisis,"June 29, 2020",https://www.newyorker.com/science/medical-dispatch/the-coronavirus-pandemics-wider-health-care-crisis
The Students Left Behind by Remote Learning,"September 28, 2020",https://www.newyorker.com/magazine/2020/10/05/the-students-left-behind-by-remote-learning
Can Greek Tragedy Get Us Through the Pandemic?,"September 1, 2020",https://www.newyorker.com/culture/culture-desk/can-greek-tragedy-get-us-through-the-pandemic
Will the Coronavirus Spare the World’s Most Remote Places?,"April 17, 2020",https://www.newyorker.com/news/dispatch/will-the-coronavirus-spare-the-worlds-most-remote-places
The White House’s Push to Reopen the Economy This Early Is a Dangerous Gamble,"May 5, 2020",https://www.newyorker.com/news/our-columnists/the-white-houses-push-to-reopen-the-economy-this-early-is-a-dangerous-gamble
We Can Solve the Coronavirus-Test Mess Now&#8212;If We Want To,"September 2, 2020",https://www.newyorker.com/science/medical-dispatch/we-can-solve-the-coronavirus-test-mess-now-if-we-want-to
A Weekend of Anger and Defiance Across New York City,"May 31, 2020",https://www.newyorker.com/news/our-local-correspondents/a-weekend-of-anger-and-defiance-across-new-york-city-george-floyd-police-protesters
Who Gets to Vote in Florida?,"August 31, 2020",https://www.newyorker.com/magazine/2020/09/07/who-gets-to-vote-in-florida
The Union at the Center of the Medicare for All Fight in Nevada,"February 22, 2020",https://www.newyorker.com/news/campaign-chronicles/the-union-at-the-center-of-the-medicare-for-all-fight-in-nevada
What Would a Proper Coronavirus Stimulus Plan Look Like?,"March 13, 2020",https://www.newyorker.com/news/our-columnists/what-would-a-proper-coronavirus-stimulus-plan-look-like
How 3-D Printers Are Helping to Fight the Coronavirus,"March 31, 2020",https://www.newyorker.com/tech/annals-of-technology/how-3-d-printers-are-helping-to-fight-the-coronavirus
Keeping the Coronavirus from Infecting Health-Care Workers,"March 21, 2020",https://www.newyorker.com/news/news-desk/keeping-the-coronavirus-from-infecting-health-care-workers
A Hostage-Taker Dies in Iran and Other Coronavirus Stories,"March 6, 2020",https://www.newyorker.com/news/our-columnists/a-hostage-taker-dies-in-iran-and-other-coronavirus-stories
"The Queer Opposition to Pete Buttigieg, Explained","February 12, 2020",https://www.newyorker.com/news/our-columnists/the-queer-opposition-to-pete-buttigieg-explained
The Contrarian Coronavirus Theory That Informed the Trump Administration,"March 29, 2020",https://www.newyorker.com/news/q-and-a/the-contrarian-coronavirus-theory-that-informed-the-trump-administration
The Engineers Taking on the Ventilator Shortage,"May 11, 2020",https://www.newyorker.com/magazine/2020/05/18/the-engineers-taking-on-the-ventilator-shortage
Reality Has Endorsed Bernie Sanders,"March 30, 2020",https://www.newyorker.com/news/our-columnists/reality-has-endorsed-bernie-sanders
The Coming Coronavirus Critical-Care Emergency,"March 18, 2020",https://www.newyorker.com/news/news-desk/the-coming-coronavirus-critical-care-emergency
How Doctors on the Front Lines Are Confronting the Uncertainties of COVID-19,"April 5, 2020",https://www.newyorker.com/science/medical-dispatch/how-doctors-on-the-front-lines-are-confronting-the-uncertainties-of-covid-19
Why Widespread Coronavirus Testing Isn’t Coming Anytime Soon,"March 24, 2020",https://www.newyorker.com/news/news-desk/why-widespread-coronavirus-testing-isnt-coming-anytime-soon
"April 15, 2020: A Coronavirus Chronicle","April 27, 2020",https://www.newyorker.com/magazine/2020/05/04/twenty-four-hours-at-the-epicenter-of-the-coronavirus-pandemic
"“The House of God,” a Book as Sexist as It Was Influential, Gets a Sequel","December 25, 2019",https://www.newyorker.com/books/under-review/the-house-of-god-a-book-as-sexist-as-it-was-influential-gets-a-sequel
Elizabeth Warren’s Medicare for All Dilemma,"October 17, 2019",https://www.newyorker.com/news/our-columnists/elizabeth-warrens-medicare-for-all-dilemma
Why Doctors Should Organize,"August 5, 2019",https://www.newyorker.com/culture/annals-of-inquiry/why-doctors-should-organize
What the Democrats’ Turn Leftward Means for the Party’s Chances in 2020,"July 3, 2019",https://www.newyorker.com/news/q-and-a/what-the-democrats-turn-leftward-means-for-the-partys-chances-in-2020
The White House’s New Budget Exposes Donald Trump’s Lies About Protecting Medicare and Medicaid,"March 11, 2019",https://www.newyorker.com/news/our-columnists/the-white-houses-new-budget-exposes-donald-trumps-lies-about-protecting-medicare-and-medicaid
The 2020 Presidential Hopefuls and the Politics of Consensus,"March 24, 2019",https://www.newyorker.com/news/our-columnists/notions-of-bipartisanship-in-the-2020-presidential-race
The Jail Health-Care Crisis,"February 25, 2019",https://www.newyorker.com/magazine/2019/03/04/the-jail-health-care-crisis
Did Britain Overhear Theresa May’s Brexit Plan in a Hotel Bar?,"February 14, 2019",https://www.newyorker.com/news/letter-from-the-uk/did-britain-overhear-theresa-mays-brexit-plan-in-a-hotel-bar
Turning Bystanders Into First Responders,"April 1, 2019",https://www.newyorker.com/magazine/2019/04/08/turning-bystanders-into-first-responders
The Personal Toll of Whistle-Blowing,"January 28, 2019",https://www.newyorker.com/magazine/2019/02/04/the-personal-toll-of-whistle-blowing
Kyrsten Sinema’s Victory in Arizona May Be the Democrats’ Biggest Win of the Trump Era,"November 13, 2018",https://www.newyorker.com/news/our-columnists/kyrsten-sinemas-victory-in-arizona-may-be-the-democrats-biggest-win-of-the-trump-era
"As Trump Tweets and Brian Kemp Declares Victory in Georgia, the Stacey Abrams Campaign Is Chasing Ballots","November 9, 2018",https://www.newyorker.com/news/dispatch/as-trump-tweets-and-brian-kemp-declares-victory-the-stacey-abrams-campaign-is-chasing-ballots
Goodbye to Juul Season,"November 15, 2018",https://www.newyorker.com/news/news-desk/goodbye-to-juul-season
Why Doctors Hate Their Computers,"November 5, 2018",https://www.newyorker.com/magazine/2018/11/12/why-doctors-hate-their-computers
"A Parlor Game at Rebekah
Mercer’s Has No Get Out of Jail Free Card","June 25, 2018",https://www.newyorker.com/magazine/2018/07/02/a-parlor-game-at-rebekah-mercers-has-no-get-out-of-jail-free-card
"As Kennedy Retires, the Supreme Court’s Attack on Labor Unions Is a Sign of Things to Come","June 27, 2018",https://www.newyorker.com/news/our-columnists/as-kennedy-retires-the-supreme-courts-attack-on-labor-unions-is-a-sign-of-things-to-come
What Did A.T. &amp; T. Pay Michael Cohen For?,"May 9, 2018",https://www.newyorker.com/news/news-desk/what-did-michael-cohen-pay-att-for
Ophelia Dahl’s National Health Service,"December 11, 2017",https://www.newyorker.com/magazine/2017/12/18/ophelia-dahls-national-health-service
Is Health Care a Right?,"September 25, 2017",https://www.newyorker.com/magazine/2017/10/02/is-health-care-a-right
"A Roe v. Wade Anniversary, After a Year of Donald Trump","January 22, 2018",https://www.newyorker.com/news/daily-comment/roe-v-wade-anniversary-after-a-year-of-donald-trump
What Does It Mean to Die?,"January 29, 2018",https://www.newyorker.com/magazine/2018/02/05/what-does-it-mean-to-die
The Republican Tax Scam Isn’t Quite a Done Deal,"December 5, 2017",https://www.newyorker.com/news/our-columnists/the-republican-tax-scam-isnt-quite-a-done-deal
"The Man Who Would Be King (of Mars), and Trumpcare Revisited","July 14, 2017",https://www.newyorker.com/podcast/the-new-yorker-radio-hour/the-man-who-would-be-king-of-mars-and-trumpcare-revisited
The Senate’s Disastrous Health-Care Bill,"June 25, 2017",https://www.newyorker.com/magazine/2017/07/03/the-senates-disastrous-health-care-bill
A Bipartisan Way to Improve Medical Care,"May 22, 2017",https://www.newyorker.com/magazine/2017/05/29/a-bipartisan-way-to-improve-medical-care
"Daily Cartoon: Thursday, May 25th","May 25, 2017",https://www.newyorker.com/cartoons/daily-cartoon/may-25th-liberal-media-reporter-body-slammed-by-greg-gianforte
The Politics of Bernie Sanders’s “Medicare for All” Bill,"September 13, 2017",https://www.newyorker.com/news/john-cassidy/the-politics-of-bernie-sanderss-medicare-for-all-bill
The Danger of President Pence,"October 16, 2017",https://www.newyorker.com/magazine/2017/10/23/the-danger-of-president-pence
Trump’s Health-Care Threats Are Nothing But Spite and Fury,"August 2, 2017",https://www.newyorker.com/news/john-cassidy/trumps-health-care-threats-are-nothing-but-spite-and-fury
The Republican Health-Care Meltdown,"July 18, 2017",https://www.newyorker.com/news/john-cassidy/the-republican-health-care-meltdown
What Texas Tells Us About the Latest Threats to Women’s Health Care,"July 27, 2017",https://www.newyorker.com/news/news-desk/what-texas-tells-us-about-the-latest-threats-to-womens-health-care
The Strange Defense of Martin Shkreli,"July 17, 2017",https://www.newyorker.com/sections/business/the-strange-defense-of-martin-shkreli
Why So Many Republicans Still Grovel to Trump,"June 13, 2017",https://www.newyorker.com/news/john-cassidy/why-so-many-republicans-still-grovel-to-trump
Preëxisting Conditions Under the A.H.C.A.,"May 4, 2017",https://www.newyorker.com/humor/daily-shouts/preexisting-conditions-under-the-a-h-c-a
Six Reasons Why the Trump Reset Won’t Work,"May 30, 2017",https://www.newyorker.com/news/john-cassidy/six-reasons-why-the-trump-reset-wont-work
"Weekly Culture Review: Dirty Jokes, from Stephen Colbert to Congress","May 5, 2017",https://www.newyorker.com/culture/culture-desk/weekly-culture-review-dirty-jokes-from-stephen-colbert-to-congress
The House G.O.P.’s Shameful Health-Care Victory,"May 4, 2017",https://www.newyorker.com/news/john-cassidy/the-house-g-o-p-s-shameful-health-care-victory
A Trump Economic Slowdown?,"April 20, 2017",https://www.newyorker.com/news/john-cassidy/a-trump-economic-slowdown
Has Paul Ryan Suckered Donald Trump Into Making Health Care His Top Priority?,"March 22, 2017",https://www.newyorker.com/news/john-cassidy/has-paul-ryan-suckered-donald-trump-into-making-health-care-his-top-priority
Martin Shkreli Is Still Talking,"April 10, 2017",https://www.newyorker.com/magazine/2017/04/17/martin-shkreli-is-still-talking
Devin Nunes and the Ethics Watchdogs,"April 11, 2017",https://www.newyorker.com/news/ryan-lizza/devin-nunes-and-the-ethics-watchdogs
The Keystone Kops in the White House,"March 31, 2017",https://www.newyorker.com/news/john-cassidy/the-keystone-kops-in-the-white-house
C.B.O. Report Leaves Trump in a Political Jam on Health Care,"March 14, 2017",https://www.newyorker.com/news/john-cassidy/c-b-o-report-leaves-trump-in-a-political-jam-on-health-care
Can Donald Trump Learn from Ronald Reagan and Tip O’Neill?,"March 28, 2017",https://www.newyorker.com/news/john-cassidy/can-donald-trump-learn-from-ronald-reagan-and-tip-oneill
Exposed: Donald Trump’s Sham Populism,"March 10, 2017",https://www.newyorker.com/news/john-cassidy/exposed-donald-trumps-sham-populism
The Shameful Republican Assault on Medicaid,"February 17, 2017",https://www.newyorker.com/news/john-cassidy/the-shameful-republican-assault-on-medicaid
Paul Ryan’s Health-Care Vise,"March 7, 2017",https://www.newyorker.com/news/ryan-lizza/paul-ryans-health-care-vise
Paul Ryan’s Craven Pact with Donald Trump,"February 7, 2017",https://www.newyorker.com/news/john-cassidy/what-explains-paul-ryans-craven-words-about-trump
"On Health Care, We’ll Have What Congress Is Having","January 17, 2017",https://www.newyorker.com/news/daily-comment/on-health-care-well-have-what-congress-is-having
A Play About Roe v. Wade That Is a Parable of an Exclusionary Women’s Movement,"January 26, 2017",https://www.newyorker.com/culture/cultural-comment/a-play-about-roe-v-wade-that-is-a-parable-of-an-exclusionary-womens-movement
Could Obamacare Save the Democrats?,"January 5, 2017",https://www.newyorker.com/news/john-cassidy/could-obamacare-save-the-democrats
Trump and the Case of Congressional Ethics,"January 3, 2017",https://www.newyorker.com/news/amy-davidson/trump-and-the-case-of-congressional-ethics
"With Health-Care Reform, Listen Carefully to Trump’s Words","November 16, 2016",https://www.newyorker.com/business/adam-davidson/with-health-care-reform-listen-carefully-to-trumps-words
What New York City’s Biggest School Reformer Sees in Donald Trump,"November 23, 2016",https://www.newyorker.com/news/news-desk/what-new-york-citys-biggest-school-reformer-sees-in-donald-trump
Making Profits on the Captive Prison Market,"September 4, 2016",https://www.newyorker.com/business/currency/making-profits-on-the-captive-prison-market
What Aetna’s Withdrawal Means for Obamacare,"August 29, 2016",https://www.newyorker.com/magazine/2016/09/05/obamacare-and-aetnas-withdrawal
Everyone Knows About the G.O.P. Crackup&#8212;Everyone Except the Voters,"May 13, 2016",https://www.newyorker.com/news/news-desk/everyone-knows-about-the-g-o-p-crackup-everyone-except-the-voters
Chicago’s Political Priest,"February 21, 2016",https://www.newyorker.com/magazine/2016/02/29/chicagos-political-priest
A Lunar Theory of Bill Clinton,"January 6, 2016",https://www.newyorker.com/news/daily-comment/a-lunar-theory-of-bill-clinton
Martin Shkreli and the Temptations of Self-Dealing,"December 18, 2015",https://www.newyorker.com/business/currency/martin-shkreli-and-the-temptations-of-self-dealing
"Daily Cartoon: Friday, September 11th","September 11, 2015",https://www.newyorker.com/cartoons/daily-cartoon/daily-cartoon-friday-september-11th-healthcare-doctor-visit
Can Selling Insurance to Patients Transform Health Care?,"October 29, 2015",https://www.newyorker.com/business/currency/can-selling-insurance-to-patients-transform-health-care
Silicon Valley’s Big T.P.P. Win,"October 7, 2015",https://www.newyorker.com/business/currency/silicon-valleys-big-t-p-p-win
Dollars to Disasters: The Gamble of Emergency Relief,"August 18, 2015",https://www.newyorker.com/business/currency/dollars-to-disasters-the-gamble-of-emergency-relief
Obamacare Survives the Scalia Treatment,"June 25, 2015",https://www.newyorker.com/news/amy-davidson/obamacare-survives-the-scalia-treatment
"Daily Cartoon: Thursday, February 19th","February 19, 2015",https://www.newyorker.com/cartoons/daily-cartoon/daily-cartoon-thursday-february-19th-healthcare-insurance
The Cost of Insuring Pregnant Women,"March 17, 2015",https://www.newyorker.com/business/currency/the-cost-of-insuring-pregnant-women
"Gavin Newsom’s Long, Long Campaign for Governor","February 12, 2015",https://www.newyorker.com/news/news-desk/california-gavin-newsom-governor
"Jon Stewart, We Need You in 2016","February 11, 2015",https://www.newyorker.com/news/amy-davidson/jon-stewart-need-2016
The Bill,"January 5, 2015",https://www.newyorker.com/magazine/2015/01/12/bill-6
The Top Five Legal Stories of 2015,"December 16, 2014",https://www.newyorker.com/news/daily-comment/top-five-legal-stories-2015
G.O.P. Unveils Immigration Plan: “We Must Make America Somewhere No One Wants to Live”,"November 19, 2014",https://www.newyorker.com/humor/borowitz-report/republicans-unveil-immigration-plan
Is China Really Going Green?,"November 15, 2014",https://www.newyorker.com/news/john-cassidy/can-china-really-go-green
Will California Again Lead the Way on Prison Reform?,"November 7, 2014",https://www.newyorker.com/business/currency/will-california-lead-way-prison-reform
Inside the Biggest-Ever Hedge-Fund Scandal,"October 6, 2014",https://www.newyorker.com/magazine/2014/10/13/empire-edge
Dr. Roboto,"June 17, 2014",https://www.newyorker.com/business/currency/dr-roboto
The Doctor Will See You Onscreen,"March 10, 2014",https://www.newyorker.com/business/currency/the-doctor-will-see-you-onscreen
A New Kind of Free Speech: Drug Reps’ Pitches to Doctors,"May 20, 2014",https://www.newyorker.com/business/currency/a-new-kind-of-free-speech-drug-reps-pitches-to-doctors
"Get Out of Jail, Inc.","June 16, 2014",https://www.newyorker.com/magazine/2014/06/23/get-out-of-jail-inc
Obamacare: Where Are We Now?,"March 28, 2014",https://www.newyorker.com/news/john-cassidy/obamacare-where-are-we-now
"A Gay-Rights Ruling in Texas, A Veto in Arizona","February 26, 2014",https://www.newyorker.com/news/amy-davidson/a-gay-rights-ruling-in-texas-a-veto-in-arizona
Why Did the F.D.A. Approve a New Pain Drug?,"December 2, 2013",https://www.newyorker.com/business/currency/why-did-the-f-d-a-approve-a-new-pain-drug
G.O.P. Succumbs to Rare Outbreak of Sanity,"February 12, 2014",https://www.newyorker.com/news/john-cassidy/g-o-p-succumbs-to-rare-outbreak-of-sanity
Whose Distressed Baby Is It?,"February 11, 2014",https://www.newyorker.com/news/amy-davidson/whose-distressed-baby-is-it
"American Health Care: Too Much, Too Late?","November 13, 2013",https://www.newyorker.com/business/currency/american-health-care-too-much-too-late
A Botched Operation,"January 26, 2014",https://www.newyorker.com/magazine/2014/02/03/a-botched-operation
Liberalism Will Survive Obamacare,"November 27, 2013",https://www.newyorker.com/news/daily-comment/liberalism-will-survive-obamacare
Some Good News on Health Care,"November 21, 2013",https://www.newyorker.com/news/john-cassidy/some-good-news-on-health-care
Will Darrell Issa’s Healthcare.gov Witch Hunt Save Obama?,"November 13, 2013",https://www.newyorker.com/news/john-cassidy/will-darrell-issas-healthcare-gov-witch-hunt-save-obama
Obstructing Obamacare’s Navigators,"November 1, 2013",https://www.newyorker.com/news/news-desk/obstructing-obamacares-navigators
Healthcare.gov: It Could Be Worse,"October 21, 2013",https://www.newyorker.com/tech/annals-of-technology/healthcare-gov-it-could-be-worse
Behind the Obamacare-Cancellation Scare,"October 30, 2013",https://www.newyorker.com/news/amy-davidson/behind-the-obamacare-cancellation-scare
Political Memo: Is the A.C.A. Rollout a Manageable Disaster?,"November 5, 2013",https://www.newyorker.com/news/john-cassidy/political-memo-is-the-a-c-a-rollout-a-manageable-disaster
Why Congressional Staffers Hate the Vitter Amendment,"October 15, 2013",https://www.newyorker.com/news/news-desk/why-congressional-staffers-hate-the-vitter-amendment
Where the G.O.P.&#39;s Suicide Caucus Lives,"September 26, 2013",https://www.newyorker.com/news/daily-comment/where-the-g-o-p-s-suicide-caucus-lives
Why Is No One On the First Treatment To Prevent H.I.V.?,"September 30, 2013",https://www.newyorker.com/tech/annals-of-technology/why-is-no-one-on-the-first-treatment-to-prevent-h-i-v
The Vanishing I.R.S. Scandal,"June 25, 2013",https://www.newyorker.com/news/john-cassidy/the-vanishing-i-r-s-scandal
Obamacare: The Great Experiment Begins,"May 31, 2013",https://www.newyorker.com/news/john-cassidy/obamacare-the-great-experiment-begins
Inaugurating Pope Francis,"March 19, 2013",https://www.newyorker.com/news/news-desk/inaugurating-pope-francis
What Beppe Grillo Wants,"March 6, 2013",https://www.newyorker.com/news/news-desk/what-beppe-grillo-wants
"Weekend Reading: The Royal Family, Domestic Violence, and Burning Man","February 16, 2013",https://www.newyorker.com/culture/culture-desk/weekend-reading-the-royal-family-domestic-violence-and-burning-man
Colorado in The New Yorker,"October 27, 2012",https://www.newyorker.com/books/double-take/colorado-in-the-new-yorker
Live Chat: The Second Obama-Romney Debate,"October 16, 2012",https://www.newyorker.com/books/ask-the-author/live-chat-the-second-obama-romney-debate
Live Chat: The Vice-Presidential Debate,"October 9, 2012",https://www.newyorker.com/books/ask-the-author/live-chat-the-vice-presidential-debate
Super-Rich Irony,"October 1, 2012",https://www.newyorker.com/magazine/2012/10/08/super-rich-irony
Live Chat: The First Obama-Romney Debate,"October 2, 2012",https://www.newyorker.com/books/ask-the-author/live-chat-the-first-obama-romney-debate
Ferguson vs. Krugman: Where Are the Real Conservative Intellectuals?,"August 20, 2012",https://www.newyorker.com/news/john-cassidy/ferguson-vs-krugman-where-are-the-real-conservative-intellectuals
What Big Medicine Can Learn from the Cheesecake Factory,"August 6, 2012",https://www.newyorker.com/magazine/2012/08/13/big-med
Club Med,"April 9, 2012",https://www.newyorker.com/magazine/2012/04/16/club-med
The Lizza List: Ten Quotes on the Fate of Health Care,"March 28, 2012",https://www.newyorker.com/news/news-desk/the-lizza-list-ten-quotes-on-the-fate-of-health-care
Obamacare Supreme Court Case Is a Bad Joke,"March 27, 2012",https://www.newyorker.com/news/john-cassidy/obamacare-supreme-court-case-is-a-bad-joke
"Debate Cheat Sheet: Newt Up, Mitt Down, Ron Rising","December 11, 2011",https://www.newyorker.com/news/john-cassidy/debate-cheat-sheet-newt-up-mitt-down-ron-rising
Drug Test,"December 25, 2011",https://www.newyorker.com/magazine/2012/01/02/drug-test
The Political Scene: Barney’s Frank Opinions,"December 9, 2011",https://www.newyorker.com/news/news-desk/the-political-scene-barneys-frank-opinions
Ask the Author Live: Hendrik Hertzberg on Newt Gingrich,"December 9, 2011",https://www.newyorker.com/books/ask-the-author/ask-the-author-live-hendrik-hertzberg-on-newt-gingrich
Wall Street Protests: Signs of the Times,"October 5, 2011",https://www.newyorker.com/news/john-cassidy/wall-street-protests-signs-of-the-times
Politics in Another Egypt,"September 16, 2011",https://www.newyorker.com/news/wendell-steavenson/politics-in-another-egypt
"Cairo’s Long, Hot Ramadan","August 28, 2011",https://www.newyorker.com/news/wendell-steavenson/cairos-long-hot-ramadan
Ask the Author Live: Ryan Lizza on Mitt Romney and Health Care,"May 27, 2011",https://www.newyorker.com/books/ask-the-author/ask-the-author-live-ryan-lizza-on-mitt-romney-and-health-care
Cowboys and Pit Crews,"May 26, 2011",https://www.newyorker.com/news/news-desk/cowboys-and-pit-crews
Political Scene: Who Is Paul Ryan?,"April 7, 2011",https://www.newyorker.com/news/news-desk/political-scene-who-is-paul-ryan
"To-Do List: Snow, Crowds, and the Newest Meghan McCain","February 1, 2011",https://www.newyorker.com/news/news-desk/to-do-list-snow-crowds-and-the-newest-meghan-mccain
Seeing Spots,"January 27, 2011",https://www.newyorker.com/news/news-desk/seeing-spots
Finding Medicine’s Hot Spots,"January 16, 2011",https://www.newyorker.com/magazine/2011/01/24/the-hot-spotters
Ask the Author Live: Atul Gawande on Medical Costs,"January 14, 2011",https://www.newyorker.com/books/ask-the-author/ask-the-author-live-atul-gawande-on-medical-costs
Atul Gawande on the Super-Utilizers,"January 14, 2011",https://www.newyorker.com/news/news-desk/atul-gawande-on-the-super-utilizers
"The Crisis in a Nutshell: 2010, in Their Words","December 27, 2010",https://www.newyorker.com/news/news-desk/the-crisis-in-a-nutshell-2010-in-their-words
Ask the Author Live: Jeffrey Toobin on Bush v. Gore,"November 24, 2010",https://www.newyorker.com/books/ask-the-author/ask-the-author-live-jeffrey-toobin-on-bush-v-gore
A Foot on the Head,"October 26, 2010",https://www.newyorker.com/news/amy-davidson/a-foot-on-the-head
"Values, Liberal and Conservative (II)","October 19, 2010",https://www.newyorker.com/news/hendrik-hertzberg/values-liberal-and-conservative-ii
"In the News: Queen Rowling, Naïve Reading","October 11, 2010",https://www.newyorker.com/books/page-turner/in-the-news-queen-rowling-nave-reading
Of Feast and Famine,"September 7, 2010",https://www.newyorker.com/news/evan-osnos/of-feast-and-famine
To-Do List: Talking to Miners; in Ebonics; Through Google,"August 26, 2010",https://www.newyorker.com/news/news-desk/to-do-list-talking-to-miners-in-ebonics-through-google
