Title,Len,Content
"Reopen schools or disaster looms, experts tell Indian authorities",3401,"NEW DELHI, Sept 7 (Reuters) - Many top Indian epidemiolgists and social scientists are urging authorities to reopen in-person school classes for all age groups, saying the benefits outweigh the risks especially as poor rural children are missing out on online education. The recommendation comes as experts say another COVID-19 wave in India this year could be far less deadly, because a dramatic rise in cases in April and May means a big majority of the population have been infected already, while more than half of its adults have been at least partly vaccinated. India last month approved its first COVID-19 shot for people under 18, though as of now only adults are being immunised. As new infections have stabilised around 40,000 a day in the past few weeks, some Indian states have restarted face-to-face teaching, mainly for middle school and above. Experts say that is not enough. ""Schools are an essential service. It has been wisely said that they should be the last to close and the first to reopen,"" said a report released on Monday on school education by a group of scholars, including economist and social scientist Jean Dreze, that warned of a ""looming disaster"". ""In India, the opposite has been happening: soon after the COVID-19 crisis struck in early 2020, all schools were closed without batting an eyelid and most of them are still closed today."" The health and education ministries did not immediately respond to a request for comment. The federal government has largely left it to states to decide when to reopen schools. NO EDUCATION An August survey of nearly 1,400 school children done by the scholars' group found that in rural areas, only 8% were studying online regularly, 37% were not studying at all, and about half were unable to read more than a few words. Most parents wanted schools to reopen as soon as possible, it said. The reasons were that many children did not have their own smartphone, mobile connectivity was poor, they did not have the money to pay for mobile Internet, schools were not sending study material or online education was too hard to grasp for some. The Indian Association of Preventive and Social Medicine, whose roughly 6,000 members are doctors who have studied epidemiology, told the government in a report it was safe to resume all offline classes after taking precautions such as improved ventilation, physical distancing and masking. Epidemiologists also say that as India's last serological survey estimated that more than half of the country's population of 6-17 years had already been infected, without any particular severity, there was no reason to worry that a future wave will specifically target the unvaccinated ones among them. ""The risk of moderate to severe disease in children is really low and vaccination is not a prerequisite,"" said epidemiologist and public health expert Chandrakant Lahariya. ""Therefore, I believe that the technical experts should not rush to recommend vaccination of adolescents in India. The focus has to continue to be on achieving high coverage for all adult age groups,"" he said in an email. India has administered 701.9 million vaccine doses - at least one dose in 57% of its 944 million adults and two doses in 17%. India reported 31,222 new COVID-19 cases on Tuesday, taking the total to 33.1 million. Daily deaths rose by 290 to 441,042. Our Standards: The Thomson Reuters Trust Principles."
Singapore reports most coronavirus cases in more than 1 year,881,"SINGAPORE, Sept 7 (Reuters) - Singapore's health ministry recorded 328 new domestic coronavirus cases on Tuesday, the highest daily number of new infections in more than a year. The city-state has been reporting more than 100 domestic cases daily over the past two weeks in a rise that has come as the country removes most restrictions as part of its phased reopening. Finance minister and co-chair of the country's coronavirus task force, Lawrence Wong, told local media in a briefing on Monday that Singapore may reimpose COVID-19 curbs if the number of severe cases rises sharply. The number announced on Tuesday was the most since the record 904 seen in early August 2020. Singapore has fully vaccinated more than 80% of its 5.7 million population against the coronavirus as of Monday, one of the highest rates in the world. Our Standards: The Thomson Reuters Trust Principles."
"Singapore sees 328 new coronavirus cases, highest in more than 1 year",324,"SINGAPORE, Sept 7 (Reuters) - Singapore recorded 328 new coronavirus cases on Tuesday, the highest daily number of new infections in more than a year, the health ministry said. The city-state have been reporting more than 100 domestic cases daily over the past two weeks. Our Standards: The Thomson Reuters Trust Principles."
"Factbox: Worldwide coronavirus cases cross 221.45 million, death toll at 4,753,775",825,"Sept 7 (Reuters) - More than 221.45 million people have been reported to be infected by the novel coronavirus globally and 4,753,775​ have died, according to a Reuters tally. Infections have been reported in more than 210 countries and territories since the first cases were identified in China in December 2019. Interactive graphic tracking global spread of coronavirus: open https://tmsnrt.rs/2FThSv7 in an external browser. Eikon users can click https://apac1.apps.cp.thomsonreuters.com/cms/?navid=1063154666 for a case tracker. The following table lists the top 50 countries by the number of reported cases. A complete list is available with the above links. Source: Reuters tally based on statements from health ministries and government officials Generated at 10:00. Our Standards: The Thomson Reuters Trust Principles."
UN says basic services in Afghanistan are collapsing,1054,"GENEVA, Sept 7 (Reuters) - Afghanistan is facing the collapse of basic services and food and other aid is about to run out, the U.N. Office for the Coordination of Humanitarian Affairs (OCHA) said on Tuesday. OCHA spokesperson Jens Laerke told a U.N. briefing in Geneva that millions of Afghans were in need of food aid and health assistance, urging donors to give more ahead of an international aid conference for Afghanistan on Sept. 13. The agency has released a flash appeal for around $600 million to meet humanitarian needs for 11 million people for the remainder of the year amid warnings of drought and starvation. ""Basic services in Afghanistan are collapsing and food and other lifesaving aid is about to run out,"" he said. ""We urge international donors to support this appeal fast and generously."" More than half a million people have been displaced internally in Afghanistan this year as the Taliban has swept across the country, culminating in its seizure of the capital Kabul on Aug. 15. Our Standards: The Thomson Reuters Trust Principles."
"Nigeria's Delta region oil hub may need new COVID lockdown, governor says",1775,"YENAGOA, Nigeria, Sept 7 (Reuters) - The governor of Rivers State in Nigeria's oil-producing Delta region said he may be forced to reimpose COVID-19 lockdown measures if residents did not comply with prevention protocols amid a rise in cases. Governor Nyesom Wike implored residents to get vaccinated and comply with safety and social distancing rules amid a consistent rise in COVID-19 infections over the past two weeks. ""We may be constrained to re-impose the suspended COVID-19 lockdown measures across the state if the transmission of the disease continues to increase beyond tolerable limits,"" Wike said in an address on Monday. Wike shared a copy of the speech with Reuters on Tuesday. Rivers state capital Port Harcourt is the gateway to the Delta region. Movement restrictions last year impinged on oil companies' ability to move workers around the region and forced some to delay or curtail maintenance. The state's 10,809 confirmed COVID-19 cases make it the third worst-hit state in Africa's most populous country, after Lagos and the federal capital territory of Abuja. On August 26, the state recorded 263 cases - the highest daily count since March 2020. The state has also recorded a total of 137 deaths. Wike also appealed to religious leaders and churches to encourage their members to get vaccinated and comply with the COVID-19 protocols. Nigeria, Africa's largest economy, is battling a third wave of COVID-19 infections. The country began its vaccination campaign in March with nearly 4 million doses of Oxford-AstraZeneca shots provided via the COVAX scheme, and has since received millions more doses of AstraZeneca and Moderna shots. However it has also struggled with vaccine hesitancy. read more Our Standards: The Thomson Reuters Trust Principles."
"Week Ahead in Health: Sep. 7, 2021",4500,"The company and law firm names shown above are generated automatically based on the text of the article. We are improving this feature as we continue to test and develop in beta. We welcome feedback, which you can provide using the feedback tab on the right of the page. (Reuters) - Here are some upcoming events of interest to health law community. All times are local. Tuesday, Sep. 7 9 a.m. - A trial is scheduled to begin with jury selection before St. Louis Circuit Court Judge Rex Burlison over claims against Johnson & Johnson alleging that its talc-based hygiene products caused ovarian cancer. Opening statements are expected the following day. The plaintiffs are two Missouri women and the daughter of a third who is now deceased. Burlison previously presided over a trial that ended in a $4.7 billion verdict against J&J, later reduced to $2 billion. The case is Forrest et al v. Johnson & Johnson et al, Circuit Court of the City of St. Louis, State of Missouri. For plaintiffs: Ted Meadows of Beasley Allen. For J&J: Allison Brown of Skadden, Arps, Slate, Meagher & Flom. Wednesday, Sep. 8 9 a.m. - Opening statements are scheduled in Theranos founder Elizabeth Holmes' criminal fraud trial before U.S. District Judge Edward Davila in San Jose, California. Holmes, 37, has pleaded not guilty to defrauding Theranos investors and patients by falsely claiming that the now-defunct blood testing company had developed technology to run a wide range of tests on a single drop of blood. The case is USA v. Holmes et al, U.S. District Court, Northern District of California, No. 5:18-cr-00258. For the government: Assistant U.S. Attorney Jeffrey Schenk. For Holmes: Kevin Downey of Williams & Connolly. Thursday, Sep. 9 9:30 a.m. - The 7th U.S. Circuit Court of Appeals will hear arguments over whether to revive a whistleblower lawsuit by a pharmacist accusing Safeway Inc of overcharging Medicare for prescription drugs by reporting list prices as ""usual and customary,"" rather than the discounted prices it actually charged most uninsured customers. U.S. District Judge Richard Mills of the Central District of Illinois granted Safeway summary judgment after concluding the company was acting under a reasonable interpretation of the law. The case is Proctor et al v. Safeway Inc, 7th U.S. Circuit Court of Appeals, No. 20-3425. For plaintiff: Dale Aschemann of Aschemann Keller. For Safeway: John O'Quinn of Kirkland & Ellis. Sep. 10 9 a.m. - Massachusetts' Supreme Judicial Court will hear arguments in a case against the state's Department of Correction by inmates alleging that the agency was deliberately indifferent to the risk posed by COVID-19 in prisons. A lower court denied the plaintiffs' bid for a preliminary injunction requiring the department to take steps to mitigate the risk, including reducing prison population. The case is Foster and others v. Mici and others, Supreme Judicial Court for the Commonwealth, Massachusetts, No. SJC-13125. For plaintiffs: Bonita Tenneriello of Prisoners' Legal Services. For the state: Special Assistant Attorney General Nancy Ankers White. 1 p.m. - A final pretrial conference is scheduled before U.S. District Judge Sara Lioi in Cleveland, Ohio in a criminal case accusing two former Avanir Pharmaceuticals Inc salesmen and two doctors with engaging in a kickback scheme aimed at encouraging off-label prescriptions for a mood-disorder drug. Former Avanir sales representatives Gregory Hayslette and Frank Mazzucco, along with doctors Deepak Raheja and Bhupinder Sawhny, were indicted by a federal grand jury in 2019 for their alleged roles in the scheme involving Nuedexta, a drug used to treat a neurological condition called pseudobulbar affect, characterized by uncontrollable episodes of inappropriate laughing or crying. The case is U.S. v. Raheja, U.S. District Court for the Northern District of Ohio, No. 19-cr-00559. For the United States: Megan Miller, Michael Collyer and James Morford of the U.S. Attorney's Office for the Northern District of Ohio. For Raheja: Mark Marein and Steven Bradley for Marein & Bradley For Sawhny: Brent English. For Hayslette: Marisa Darden of Squire Patton Boggs. For Mazzucco: Daniel Rubinstein of Winston & Strawn. Know of an event that could be included in Week Ahead in Health? Contact Brendan Pierson at brendan.pierson@thomsonreuters.com Brendan Pierson reports on product liability litigation and on all areas of health care law. He can be reached at brendan.pierson@thomsonreuters.com."
"Week ahead in Insurance: Sept. 7, 2021",3252,"(Reuters) - Here are some events of interest to the Insurance Law community this week. All times are local unless otherwise noted. Thursday, Sept. 9 10 a.m. – In arguments to the 2nd U.S. Circuit Court of Appeals, Allstate Insurance will defend a ruling by a federal judge in Brooklyn that allows it to seize and sell the home Mark Mirvis and his spouse transferred to their daughter in 2015, days after he was found jointly liable under RICO for using New York’s no-fault auto insurance laws to defraud health insurers of $46 million. U.S. District Judge Pamela Chen last year voided the 2015 transfer, restoring the property to Mark and Lyubov Mirvis as a tenancy-by-the-entirety with right of survivorship; then, she found that Lyubov Mirvis had acted in bad faith, and extinguished her right of survivorship. Lyubov Mirvis argues that the lower court erred in its findings and that, in any event, the court could not extinguish a spouse’s right of survivorship under New York law. Chen noted that New York’s highest court had not weighed in that question and that lower state and federal courts had gone both ways. The 2nd Circuit stayed Chen’s ruling pending this appeal, Allstate Insurance Co. et al. v. Mirvis, 2nd U.S. Circuit Court of Appeals No. 20-1385. For Allstate: Daniel Marvin of Morrison Mahoney. For Lyubov Mirvis: Gary Tsirelman, Esq.; Adam Watkins of Watkins Bradley. 10 a.m. – As a lead-in to its 2021 Strictly Automotive Seminar, DRI - The Voice of the Defense Bar will host specialized tours and burn demonstrations at the Maryland Fire and Rescue Institute. The live 2021 seminar in Washington, D.C., follows on Friday and Saturday, offering 11.5 hours of CLE sessions on fire and automobile accident investigations, navigating “phantom” defect claims (those in which a recall has been issued for a defect that could not have caused the alleged loss), trends in automotive litigation and class actions, a Supreme Court update, and more. For the full agenda and list of speakers, go to https://bit.ly/38zhkpq Friday, Sept. 10 9:30 a.m. – The 7th U.S. Circuit Court of Appeals has reserved the day’s session to hear six appeals by policyholders whose claims for pandemic-related losses in business income were denied by their insurers, and whose subsequent lawsuits against those insurers were dismissed by federal judges in Illinois. These are the first COVID-19 related appeals the 7th Circuit will hear – and to the extent the appellate court interprets Illinois law, its decisions could also affect many of the cases that have been coordinated for pretrial proceedings in federal court in Chicago against Society Insurance in MDL No. 2964. The cases to be heard Friday are Crescent Plaza Hotel Owner v. Zurich American Insurance (No. 21-1316); Bradley Hotel v. Aspen Specialty Insurance (21-1173); Mashallah v. West Bend Mutual Insurance (21-1507); and three cases against Cincinnati Insurance that have been consolidated for appeal, filed by Bend Hotel Development (No. 21-1559); Sandy Point Dental (21-1186); and TJBC Inc. (21-1203). Know of an event that could be included in Week Ahead in Insurance Law? Contact Alexia Garamfalvi at alexia.garamfalvi@thomsonreuters.com Our Standards: The Thomson Reuters Trust Principles."
"Week Ahead in Mergers and Acquisitions: Sept. 7, 2021",3270,"The company and law firm names shown above are generated automatically based on the text of the article. We are improving this feature as we continue to test and develop in beta. We welcome feedback, which you can provide using the feedback tab on the right of the page. (Reuters) - Here are some upcoming events of interest to the M&A law community. Unless otherwise noted, all times are local, and court appearances are virtual due to the COVID-19 pandemic. Wednesday, Sept. 8 1:30 p.m. - Shareholder Representative Services, on behalf of the sellers of health plan company HealthSun, will ask Chancellor Kathaleen McCormick in Wilmington Delaware to grant its motion for summary judgement of a suit accusing Anthem Inc of preventing the release of escrowed funds. The sellers say they were supposed to receive the money as part of Anthem’s acquisition of HealthSun. Anthem has denied the allegations. The case is Shareholder Representative Serv LLC v. ATH Holding Company LLC, Delaware Court of Chancery, No. 2020-0443. For SRS: A. Thompson Bayliss of Abrams & Bayliss. For ATH Holding Co: Glenn Kurtz of White & Case. Thursday, Sept. 9 10 a.m. - The U.S. Securities and Exchange Commission’s Investor Advisory Committee will meet publicly to discuss several matters, including its recommendations that the regulatory agency enforce stricter disclosure rules for special purpose acquisition companies and create a report analyzing those involved in the entities’ development. For more information, click here. 2 p.m. - Investment firm Coventry Capital will ask Magistrate Judge Sarah Cave in Manhattan to compel investment firm EEA Inc to produce certain documents as part of Coventry Capital’s suit accusing EEA of undermining negotiations to sell a portfolio of life insurance policies. EEA has denied the allegations. Coventry Capital had sought to buy EEA portfolio's of life insurance policies with net death benefits worth roughly $459 million. The case is Coventry Capital US LLC v. EEA Life Settlements Inc. et al, U.S. District Court for the Southern District of New York, No. 1:17-cv-07417. For Coventry Capital: Kenneth Brown of Williams & Connolly. For EEA Life Settlements: Karl Geercken of Alston & Bird. Friday, Sept. 10 9:15 a.m. - During an in-person hearing in Wilmington, Delaware, Twitter Inc’s board of directors will ask Vice Chancellor J. Travis Laster to dismiss a shareholder’s derivative suit alleging that the board accepted a “fundamentally unreasonable” $1 billion investment from private equity firm Silver Lale Partners to avoid conflict with an activist shareholder. The Twitter board has denied wrongdoing and said the investment had “highly competitive terms.” The case is Orlando Police Pension Fund v. Jack Dorsey et al, Delaware Court of Chancery, No. 2021-0041. For Orlando Police Pension Fund: Adam Warden and Sara DiLeo of Saxena White. For the Twitter board: Jonathan Youngwood and Janet Gochman of Simpson Thacher & Bartlett. Know of an event that could be included in Week Ahead in M&A? Contact Sierra Jackson at sierra.jackson@thomsonreuters.com Sierra Jackson reports on legal matters in major mergers and acquisitions, including deal work, litigation and regulatory changes. Reach her at sierra.jackson@thomsonreuters.com"
G7 nations urge return to constitutional order in Tunisia,2045,"TUNIS, Sept 6 (Reuters) - The ambassadors of the G7 group of advanced economies urged Tunisia's president on Monday to appoint a new head of government as a matter of urgency and return to a constitutional order in which an elected parliament plays a significant role. The statement, put out by the British Embassy on social media, is the most significant public expression of unease by major democracies since President Kais Saied seized governing powers in July in moves his opponents called a coup. ""We underline the urgent need to appoint a new head of government to form a capable government able to address the immediate economic and health crises facing Tunisia,"" the statement said. Saied did not directly comment on the G7 statement. But in remarks later on Monday to the National Guard, he said: ""Tunisia is a sovereign country and sovereignty belongs to the people"". Western democracies have been among the most important donors helping to support Tunisian public finances over the past decade as the economy has slumped since the 2011 revolution that introduced democracy. Saied, who was elected in 2019, said on July 25 he was freezing parliament, lifting the immunity of its members, dismissing the prime minister and that he would assume executive authority alongside a new premier. He said his intervention was in line with the constitution and necessitated by a national emergency due to political paralysis, high COVID-19 rates, and protests. He has vowed that rights will not be affected. Six weeks on, however, he has not named a prime minister or said what he plans to do, has indefinitely rolled over the emergency measures and said there can be ""no going back"", while Tunisians speculate about whether he will amend the constitution. The G7 statement said appointing a prime minister would ""create space for an inclusive dialogue about proposed constitutional and electoral reforms"" and added that democratic values would remain central to their relations with Tunisia. Our Standards: The Thomson Reuters Trust Principles."
"Mixing CanSinoBIO, Sinovac COVID shots induces stronger response than Sinovac alone -study",1808,"BEIJING, Sept 7 (Reuters) - A Chinese study looking at mixing COVID-19 vaccines showed that receiving a booster shot of CanSino Biologics' vaccine after one or two doses of Sinovac Biotech's (SVA.O) vaccine yielded a much stronger antibody response than using the Sinovac shot as a booster. The study, among the first analyses in China combing different COVID-19 vaccines, comes as the country said it would use booster shots in specific groups amid concerns over vaccines' waning protection over time. Participants who received a CanSinoBIO (6185.HK), booster dose three to six months after a second Sinovac shot showed a 78-fold jump on average in neutralizing antibody levels two weeks later, according to a paper published on Monday before a peer review. By contrast, those who received a Sinovac booster shot showed a 15.2-fold increase in neutralizing antibody levels, researchers from local disease control authorities, CanSinoBIO and other Chinese institutions said in the paper. One dose of Sinovac followed by a CanSinoBIO booster at intervals of one or two months led to a 25.7-fold increase in neutralising antibody levels, while two doses of Sinovac induced a 6.2-fold increase. The study analysed data from about 300 healthy adults aged 18-59. The study did not assess the boosters' protection against COVID-19 and did not test the neutralising antibody against the more transmissible Delta variant, the paper said. More than 1.4 billion doses of the Sinovac vaccine have been administered globally, about three quarters of them in China. China, which has kept local infections under control, has fully vaccinated around 69% of its population as of Sept. 6. It said on Tuesday a total of 2.1 billion doses had been administered as of Monday. Our Standards: The Thomson Reuters Trust Principles."
Marketmind: Transitory faith in transitory inflation,2424,"A look at the day ahead from Julien Ponthus. Say your economy is growing at about 5% annually, it just hit a 10-year inflation high of 3% read more amid labour shortages and enjoys negative yields on benchmark government bonds . Let's add that junk-rated bonds have fallen below the economy's inflation rate. Does this economy really need more quantitative easing? 'Yes' will be the answer from Christine Lagarde and other European Central Bank policymakers when they meet on Thursday. The unknown quantity is whether the pace of bond buying should be slowed. read more For its defence, the ECB argues that one-off factors related to economies reopening from COVID-19 lockdowns are driving the bulk of the inflation surge, and that price growth will moderate early next year. The transitory inflation narrative has so far managed to soothe investors' nerves but with expectations of inflation reaching 5% in Germany this year, the concerns of the ECB hawks read more might be increasingly hard to dismiss. Markets' faith in transitory inflation seems to be waning meanwhile, with German government borrowing costs hitting their highest level since mid-July on Friday after data showed robust business activity in the euro zone. read more U.S. Treasury yields also rose on Friday after data showed fewer new jobs created in August but a sharp increase in wages and a continued drop in unemployment. Yet stimulus, be it fiscal or monetary, will remain the name of the game for a while yet. That belief and talk of more stimulus in Japan and China has lifted Asian shares to six-week peaks, European stocks are in striking distance of their August record highs, albeit in thin volumes given a U.S. public holiday. Key developments that should provide more direction to markets on Monday: --Aluminium prices hit the highest in more than 10 years due to political turmoil in bauxite mining hub Guinea --Porsche (PSHG_p.DE) and Puma (PUMG.DE) among companies joining Germany's DAX stock index, as it expands to 40 from 30 constituents read more . -- G20 health ministers summit ends in Rome -- German industrial orders surged in July to a post-reunification high read more -Goldman Sachs unit Petershill Partners plans to raise at least $750 million in London listing read more -- UK new vehicles Aug -- European banks still booking profits in tax havens, says report read more Our Standards: The Thomson Reuters Trust Principles."
China administered total of 2.113 bln doses of COVID-19 vaccines as of Sept 6,280,"BEIJING, Sept 7 (Reuters) - China administered about 5.6 million doses of COVID-19 vaccines on Sep 6, bringing the total number of doses administered to 2.113 billion, data from the National Health Commission showed on Tuesday. Our Standards: The Thomson Reuters Trust Principles."
India 'prepares for the worst' ahead of possible COVID-19 third wave,4690,"NEW DELHI, Sept 7 (Reuters) - As COVID-19 cases and deaths exploded in India in April and May, New Delhi's premier Sir Ganga Ram Hospital and several others ran so short of oxygen that many patients in the capital suffocated. When Reuters visited the hospital on Friday, its last coronavirus patient was readying to leave after recovery - a remarkable turnaround health experts attribute to growing levels of immunity from natural infection and vaccinations. But hospitals have learned from bitter experience during the second COVID wave, when funeral pyres burned non-stop and bodies littered the banks of the holy Ganges river, as India braces for another possible surge in infections around its September-November festival season. Beds have been added at facilities around the country, and hospitals are working to ensure ample supplies of oxygen. Ganga Ram is raising its oxygen storage capacity by 50%, has laid a one-kilometre-long pipeline carrying the gas directly to COVID ICUs, and is installing equipment to keep the oxygen flow high. It has also ordered an onsite oxygen-generation plant, which are mostly made in Europe and can take months to arrive given the surge in demand globally. ""In light of the possibility of the emergence of coronavirus mutants, with higher transmissibility and immune escape, the hospital continues to prepare for the worst,"" said Satendra Katoch, medical director of the hospital, in between guiding colleagues doing an internal audit of its facilities. The crowded private hospital, however, said it had no scope to add more beds. During the peak of India's second wave, Ganga Ram expanded its capacity by nearly 50% to about 600 beds, but even so, some 500 patients per day had to be put on a waitlist for admission, according to physician Varun Prakash, who managed its war-room during the crisis. Nationally, India has added many more hospital beds in the past few months and imported more than 100 oxygen carriers to raise the total to about 1,250. Companies such as Linde (LIND.NS)(LIN.N) are planning to lift the country's overall output of the gas by 50% to 15,000 tonnes a day. Linde told Reuters it had retained 60 of some 80 cryogenic containers - meant to hold super-cooled oxygen - it had brought in from the company's overseas operations, in case demand shot up again. ""The distribution infrastructure and logistics fell short during the second wave,"" Linde South Asia head, Moloy Banerjee, said. The federal government, meanwhile, has approved the construction of nearly 1,600 oxygen-generation plants at hospitals, though fewer than 300 had been set up as of early last month as imports take time. HIGH ANTIBODY LEVELS Almost all states are readying special paediatric wards as some experts warn unvaccinated children could be vulnerable to any new virus mutations. States including Madhya Pradesh are also stocking up on anti-viral drugs such as Remdesivir. But with a government survey estimating as many as two-thirds of Indians already have COVID-fighting antibodies through natural infection, and 57% of its adults with at least an initial vaccine dose, many health experts believe any new outbreak of infections could be much less devastating than the second wave. ""The number of susceptible persons will be less now, as many persons have been infected or vaccinated,"" said epidemiologist and cardiologist K. Srinath Reddy, president of the Public Health Foundation of India. ""Even if reinfections or breakthrough infections occur, they are likely to be mild and mostly managed at home. The serious gaps in health-service delivery that were evident in the second wave are less likely to be seen."" Kerala is seeing such signs already. The southern state currently has the highest number of infections, including many among vaccinated or partly vaccinated residents, but its fatality rate is well below the national figure. At 33.1 million, India has reported the most number of COVID-19 cases after the United States, with 441,042 deaths. It has administered 698.4 million vaccine doses - at least one dose in 57% of its 944 million adults and two doses in 17%. The health ministry, which wants to immunise India's entire adult population this year, did not respond to a request for comment on its preparations for a potential third wave. Epidemiologist and public health specialist Chandrakant Lahariya said the data and trends were encouraging. ""With the emerging evidence that for individuals with past infection, single dose may provide far greater levels of antibodies than people who did not have infection or receive both shots of vaccines, it is assuring for India."" Our Standards: The Thomson Reuters Trust Principles."
Japan picks three COVID-19 drug candidates to get research funds,429,"TOKYO, Sept 7 (Reuters) - Japan has selected three candidates for COVID-19 treatments to receive subsidies for clinical trials, the health ministry said on Tuesday. The drugs are AstraZeneca Plc's (AZN.L) antibody treatment AZD7442, Shionogi & Co's (4507.T) protease inhibitor S-217622, and Fujifilm Holding Corp's (4901.T) antiviral favipiravir, known commercially as Avigan. Our Standards: The Thomson Reuters Trust Principles."
Indian court backs shorter dose gap for those paying for AstraZeneca vaccine,1961,"KOCHI, India, Sept 7 (Reuters) - An Indian court has ordered the government to offer a choice of a shorter four-week gap between doses of the AstraZeneca (AZN.L) vaccine to those paying for the shots, down from 12 to 16 weeks now. India doubled the gap between doses of the locally-produced Covishield vaccine in May, to help stretch scarce supplies, so as to give at least one dose to 57% of its 944 million adults. But just 17% have been fully immunised. In an order posted on its website on Monday, the high court in the southern state of Kerala ordered changes in the health ministry's vaccine-booking platform to permit the choice, in line with that offered to those flying abroad. ""There is absolutely no reason why the same privilege shall not be extended to others who want early protection in connection with their employment, education, etc,"" the court said. In its remarks, the court drew a parallel with the government's permission for those planning overseas travel to choose between early and better protection from COVID-19 infections. The decision followed a plea by two garment companies with a total of more than 10,000 employees. The court asked the government to enable scheduling of the second dose within four weeks of the first for those who want it, in line with the gap specified in initial vaccine protocols. The health ministry did not respond to requests for comment. The ministry has said its decision for a wider gap between doses was based on scientific evidence that the step boosted protection. India's immunisation campaign began in mid-January, with a four-week interval between two Covishield doses. India has injected 698.4 million doses of vaccine. About a quarter of the supplies are sold, with the rest provided free. India's tally of infections stands at 33.1 million, boosted by 31,222 new cases in the past 24 hours, with daily deaths up 290 for a total of 441,042. Our Standards: The Thomson Reuters Trust Principles."
FIFA chief says Brazil game abandonment was 'crazy',3563,"MANCHESTER, England, Sept 6 (Reuters) - FIFA is investigating the abandonment of the Brazil-Argentina World Cup qualifier with its president Gianni Infantino labelling the events ""crazy"", while Tottenham Hotspur are reportedly ready to take disciplinary action against their Argentine players. read more Brazilian health authorities intervened on Sunday after accusing four Argentine Premier League players of violating the country's COVID-19 quarantine rules. Aston Villa goalkeeper Emiliano Martinez and Spurs duo Cristian Romero and Giovani Lo Celso were on the Neo Quimica Arena pitch as part of Argentina's team when officials from Brazil's health regulator Anvisa walked onto the field and stopped the game around five minutes after kickoff. read more Aston Villa midfielder Emiliano Buendia had also travelled from the UK and was in the stands. Anvisa said Brazilian rules make clear that travellers who have been in the UK, South Africa or India during the previous 14 days are forbidden from entering the country unless they are Brazilian citizens or have permanent residency. It said Argentine players had made false statements about their previous whereabouts on immigration forms. Brazil's Federal Police said on Monday they had opened a formal inquiry into the actions of the Argentine players who, a spokesperson said, were deported. ""We can confirm an investigation has begun into the possible crime of supplying false information,"" a spokesperson said. ""Yesterday, the players were notified they must leave the country, which is the regular procedure, and statements from them were taken."" The Argentina squad left Brazil together on Sunday night and flew back to Buenos Aires. FIFA said it had received reports from match officials. ""The information will be analysed by the competent disciplinary bodies and a decision will be taken in due course,"" world soccer's governing body said in a statement. The Argentine Football Association said FIFA gave both national associations six days to outline their positions. DIFFICULT SITUATION Infantino, in a video address to the European Club Association's general assembly, said the situation was a reminder of the difficulties faced during the pandemic. ""We saw what happened with the game between Brazil and Argentina, two of South America's most glorious teams,"" Infantino said. ""Some officials, police, security officials entered the pitch after a few minutes of the game to take away some players - it is crazy but we need to deal with these challenges, these issues which come on top of the COVID crisis."" Alejandro Martinez, brother of Emiliano, said the players were due to fly from Argentina to Croatia, which is a UK green-list country, later on Monday to avoid the 10-day mandatory hotel quarantine on return to the UK from a red-list country. ""They will travel to Croatia to do their quarantine there and then go to England,"" Alejandro told radio station La Oral Deportiva. ""That was the condition set by Aston Villa."" The Argentine Football Association (AFA) said Martinez and Buendia had been released from the national team, meaning they will not take part in Thursday's qualifier at home to Bolivia. The AFA later released Spurs pair Lo Celso and Romero, saying, “they are out of the game against Bolivia and can return to their club”. The website football.london said the Spurs pair could expect club fines on their return to England having made the trip without the permission of their club. Villa and Tottenham declined to comment. Our Standards: The Thomson Reuters Trust Principles."
